encounter_key,map_key,logical_location_key,method,condition,slot,species_key,evolution_chain_id,level_min,level_max,weight,table_profile,base_table_key,unlock_key,hidden_ability_policy,egg_move_policy,item_key,shared_capture_key,difficulty_policy,status,notes
ENCOUNTER_KEY_KANTO_FAMILY_0152,MAP_KEY_KANTO_K13,K13,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,152,SPECIES_KEY_GULPIN,159,83,88,8,NORMAL,TABLE_KEY_KANTO_K13,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0153,MAP_KEY_KANTO_K12,K12,水上オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,153,SPECIES_KEY_CARVANHA,160,82,87,10,NORMAL,TABLE_KEY_KANTO_K12,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0154,MAP_KEY_KANTO_K13,K13,水上オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,154,SPECIES_KEY_WAILMER,161,83,88,10,NORMAL,TABLE_KEY_KANTO_K13,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0155,MAP_KEY_KANTO_K21,K21,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,155,SPECIES_KEY_NUMEL,162,89,94,8,NORMAL,TABLE_KEY_KANTO_K21,KANTO_CERT_4,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0156,MAP_KEY_KANTO_K21,K21,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,156,SPECIES_KEY_TORKOAL,163,89,94,8,NORMAL,TABLE_KEY_KANTO_K21,KANTO_CERT_4,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0157,MAP_KEY_KANTO_K27,K27,洞窟・屋内オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,157,SPECIES_KEY_SPOINK,164,73,80,8,NORMAL,TABLE_KEY_KANTO_K27,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0158,MAP_KEY_KANTO_K16,K16,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,158,SPECIES_KEY_SPINDA,165,81,86,8,NORMAL,TABLE_KEY_KANTO_K16,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0159,MAP_KEY_KANTO_LEAGUE,K42,いわくだき／DexNav,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,159,SPECIES_KEY_TRAPINCH,166,94,100,0,NORMAL,TABLE_KEY_KANTO_K42,KANTO_LEAGUE,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0160,MAP_KEY_KANTO_K02,K02,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,160,SPECIES_KEY_CACNEA,167,69,73,8,NORMAL,TABLE_KEY_KANTO_K02,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0161,MAP_KEY_KANTO_K11,K11,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,161,SPECIES_KEY_SWABLU,168,76,82,8,NORMAL,TABLE_KEY_KANTO_K11,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0162,MAP_KEY_KANTO_K18,K18,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,162,SPECIES_KEY_ZANGOOSE,169,84,90,8,NORMAL,TABLE_KEY_KANTO_K18,KANTO_CERT_3,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0163,MAP_KEY_KANTO_K06,K06,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,163,SPECIES_KEY_SEVIPER,170,75,80,8,NORMAL,TABLE_KEY_KANTO_K06,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0164,MAP_KEY_KANTO_K27,K27,いわくだき／DexNav,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,164,SPECIES_KEY_LUNATONE,171,73,80,0,NORMAL,TABLE_KEY_KANTO_K27,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0165,MAP_KEY_KANTO_K27,K27,いわくだき／DexNav,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,165,SPECIES_KEY_SOLROCK,172,73,80,0,NORMAL,TABLE_KEY_KANTO_K27,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0166,MAP_KEY_KANTO_K21,K21,釣りオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,166,SPECIES_KEY_BARBOACH,173,89,94,10,NORMAL,TABLE_KEY_KANTO_K21,KANTO_CERT_4,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0167,MAP_KEY_KANTO_K12,K12,釣りオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,167,SPECIES_KEY_CORPHISH,174,82,87,10,NORMAL,TABLE_KEY_KANTO_K12,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0168,MAP_KEY_KANTO_K27,K27,いわくだき／DexNav,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,168,SPECIES_KEY_BALTOY,175,73,80,0,NORMAL,TABLE_KEY_KANTO_K27,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0169,MAP_KEY_KANTO_K30,K30,いわくだき／DexNav,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,169,SPECIES_KEY_LILEEP,176,80,87,0,NORMAL,TABLE_KEY_KANTO_K30,KANTO_CERT_1,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0170,MAP_KEY_KANTO_K45,K45,博物館鑑定後に復元,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,170,SPECIES_KEY_ANORITH,177,68,68,8,NORMAL,TABLE_KEY_KANTO_K45,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは早期の復元、カントーは高個体値・隠れ特性の再復元を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0171,MAP_KEY_KANTO_K36,K36,釣りオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,171,SPECIES_KEY_FEEBAS,178,85,94,10,NORMAL,TABLE_KEY_KANTO_K36,KANTO_CERT_3,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0172,MAP_KEY_KANTO_K16,K16,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,172,SPECIES_KEY_CASTFORM,179,81,86,8,NORMAL,TABLE_KEY_KANTO_K16,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0173,MAP_KEY_KANTO_K05,K05,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,173,SPECIES_KEY_KECLEON,180,74,79,8,NORMAL,TABLE_KEY_KANTO_K05,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0174,MAP_KEY_KANTO_K08,K08,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,174,SPECIES_KEY_SHUPPET,181,79,84,8,NORMAL,TABLE_KEY_KANTO_K08,KANTO_CERT_1,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0175,MAP_KEY_KANTO_K08,K08,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,175,SPECIES_KEY_DUSKULL,182,79,84,8,NORMAL,TABLE_KEY_KANTO_K08,KANTO_CERT_1,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0176,MAP_KEY_KANTO_K24,K24,草むらオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,176,SPECIES_KEY_TROPIUS,183,74,79,8,NORMAL,TABLE_KEY_KANTO_K24,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0177,MAP_KEY_KANTO_K08,K08,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,177,SPECIES_KEY_ABSOL,185,79,84,8,NORMAL,TABLE_KEY_KANTO_K08,KANTO_CERT_1,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0178,MAP_KEY_KANTO_K41,K41,DexNav隠し枠／低確率タマゴ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,178,SPECIES_KEY_WYNAUT,100,90,97,0,NORMAL,TABLE_KEY_KANTO_K41,KANTO_CERT_5,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0179,MAP_KEY_KANTO_K31,K31,夜間オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,179,SPECIES_KEY_SNORUNT,186,82,90,8,NORMAL,TABLE_KEY_KANTO_K31,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0180,MAP_KEY_KANTO_K20,K20,釣りオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,180,SPECIES_KEY_SPHEAL,187,88,93,10,NORMAL,TABLE_KEY_KANTO_K20,KANTO_CERT_4,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0181,MAP_KEY_KANTO_K13,K13,水上オーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,181,SPECIES_KEY_CLAMPERL,188,83,88,10,NORMAL,TABLE_KEY_KANTO_K13,KANTO_CERT_2,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0182,MAP_KEY_KANTO_K21,K21,釣りオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,182,SPECIES_KEY_RELICANTH,189,89,94,10,NORMAL,TABLE_KEY_KANTO_K21,KANTO_CERT_4,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0183,MAP_KEY_KANTO_K15,K15,釣りオーバーレイ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,183,SPECIES_KEY_LUVDISC,190,85,90,10,NORMAL,TABLE_KEY_KANTO_K15,KANTO_CERT_3,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0184,MAP_KEY_KANTO_K23,K23,DexNav隠し枠,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,184,SPECIES_KEY_BAGON,191,92,98,0,NORMAL,TABLE_KEY_KANTO_K23,KANTO_CERT_5,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクは本編で使える低～中レベル基礎種、カントーは高レベル個体・中間進化・隠れ特性探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0185,MAP_KEY_KANTO_K43,K43,DexNav隠し枠,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,185,SPECIES_KEY_BELDUM,192,95,100,0,NORMAL,TABLE_KEY_KANTO_K43,KANTO_CERT_6,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,トーホクではベガ既存個体を保護。カントーでは高レベル個体・隠れ特性・タマゴ技探索を担当。
ENCOUNTER_KEY_KANTO_FAMILY_0186,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋点字石板3枚＋主地方の捕獲フラグ共有,186,SPECIES_KEY_REGIROCK,193,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0377,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0187,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋点字石板3枚＋主地方の捕獲フラグ共有,187,SPECIES_KEY_REGICE,194,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0378,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0188,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋点字石板3枚＋主地方の捕獲フラグ共有,188,SPECIES_KEY_REGISTEEL,195,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0379,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0189,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,既存条件＋主地方の捕獲フラグ共有,189,SPECIES_KEY_LATIAS,196,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0380,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0190,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,既存条件＋主地方の捕獲フラグ共有,190,SPECIES_KEY_LATIOS,197,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0381,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0191,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋各島の環境調査＋主地方の捕獲フラグ共有,191,SPECIES_KEY_KYOGRE,198,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0382,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0192,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋各島の環境調査＋主地方の捕獲フラグ共有,192,SPECIES_KEY_GROUDON,199,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0383,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0193,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋各島の環境調査＋主地方の捕獲フラグ共有,193,SPECIES_KEY_RAYQUAZA,200,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0384,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0194,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋ほしのかけら7個＋主地方の捕獲フラグ共有,194,SPECIES_KEY_JIRACHI,201,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0385,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0195,MAP_KEY_KANTO_K43,K43,SIMPLE_EVENT,殿堂入り＋いんせき入手＋主地方の捕獲フラグ共有,195,SPECIES_KEY_DEOXYS,202,95,100,0,EVENT,TABLE_KEY_KANTO_K43,KANTO_LEAGUE_CLEAR,SHARED_ONCE,ONE_LEGAL_MOVE,ITEM_KEY_NONE,SHARED_CAPTURE_KEY_NATIONAL_0386,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,主地方で1個体だけ捕獲し、副地方では手掛かり・共鳴戦・専用素材を扱う。捕獲済みフラグは両地方で共有し、重複個体を与えない。
ENCOUNTER_KEY_KANTO_FAMILY_0196,MAP_KEY_KANTO_K47,K47,オーキド研究所の生態交換タマゴ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,196,SPECIES_KEY_TURTWIG,203,68,68,2,NORMAL,TABLE_KEY_KANTO_K47,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,御三家を野生化せず、両地方の研究所を巡る収集導線にする。
ENCOUNTER_KEY_KANTO_FAMILY_0197,MAP_KEY_KANTO_K47,K47,オーキド研究所の生態交換タマゴ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,197,SPECIES_KEY_CHIMCHAR,204,68,68,2,NORMAL,TABLE_KEY_KANTO_K47,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,御三家を野生化せず、両地方の研究所を巡る収集導線にする。
ENCOUNTER_KEY_KANTO_FAMILY_0198,MAP_KEY_KANTO_K47,K47,オーキド研究所の生態交換タマゴ,ベガ初回殿堂入り後。認定章数でエリアと中間進化枠を段階解禁。,198,SPECIES_KEY_PIPLUP,205,68,68,2,NORMAL,TABLE_KEY_KANTO_K47,KANTO_EARLY_ACCESS,DEXNAV_CHAIN_OR_RANK2,ONE_LEGAL_MOVE,ITEM_KEY_NONE,NONE,FIXED_HIGH_LEVEL_OPTIONAL,ACTIVE,御三家を野生化せず、両地方の研究所を巡る収集導線にする。
