item_key,id,vega_id,cfru_id,cfru_symbol,classification,display_name,description_key,icon_key,palette_key,pocket,price,importance,role,item_type_key,item_type_id,item_type_explicit,item_type_source,source_mystery,is_evolution_stone,is_evolution_item,hold_effect_key,hold_effect_param,field_effect_key,field_effect_param,field_use_callback_key,battle_usage,battle_effect_key,battle_effect_param,battle_use_callback_key,secondary_id,ball_kind,consume_policy,target_policy,supply_key,runtime_binding,status,notes
ITEM_KEY_NONE,0,0,0,ITEM_NONE,VEGA_CFRU_CANONICAL,？？？？？？？？,VEGA_ITEM_DESC_000,VEGA_ITEM_ICON_000,VEGA_ITEM_PALETTE_000,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_232,232,232,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_232,VEGA_ITEM_ICON_232,VEGA_ITEM_PALETTE_232,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_233,233,233,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_233,VEGA_ITEM_ICON_233,VEGA_ITEM_PALETTE_233,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_234,234,234,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_234,VEGA_ITEM_ICON_234,VEGA_ITEM_PALETTE_234,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_235,235,235,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_235,VEGA_ITEM_ICON_235,VEGA_ITEM_PALETTE_235,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_236,236,236,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_236,VEGA_ITEM_ICON_236,VEGA_ITEM_PALETTE_236,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_237,237,237,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_237,VEGA_ITEM_ICON_237,VEGA_ITEM_PALETTE_237,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_238,238,238,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_238,VEGA_ITEM_ICON_238,VEGA_ITEM_PALETTE_238,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_239,239,239,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_239,VEGA_ITEM_ICON_239,VEGA_ITEM_PALETTE_239,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_240,240,240,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_240,VEGA_ITEM_ICON_240,VEGA_ITEM_PALETTE_240,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_241,241,241,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_241,VEGA_ITEM_ICON_241,VEGA_ITEM_PALETTE_241,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_242,242,242,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_242,VEGA_ITEM_ICON_242,VEGA_ITEM_PALETTE_242,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_243,243,243,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_243,VEGA_ITEM_ICON_243,VEGA_ITEM_PALETTE_243,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_244,244,244,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_244,VEGA_ITEM_ICON_244,VEGA_ITEM_PALETTE_244,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_245,245,245,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_245,VEGA_ITEM_ICON_245,VEGA_ITEM_PALETTE_245,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_246,246,246,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_246,VEGA_ITEM_ICON_246,VEGA_ITEM_PALETTE_246,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_247,247,247,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_247,VEGA_ITEM_ICON_247,VEGA_ITEM_PALETTE_247,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_248,248,248,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_248,VEGA_ITEM_ICON_248,VEGA_ITEM_PALETTE_248,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_249,249,249,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_249,VEGA_ITEM_ICON_249,VEGA_ITEM_PALETTE_249,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_250,250,250,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_250,VEGA_ITEM_ICON_250,VEGA_ITEM_PALETTE_250,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_251,251,251,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_251,VEGA_ITEM_ICON_251,VEGA_ITEM_PALETTE_251,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_252,252,252,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_252,VEGA_ITEM_ICON_252,VEGA_ITEM_PALETTE_252,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_253,253,253,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_253,VEGA_ITEM_ICON_253,VEGA_ITEM_PALETTE_253,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_RED_SCARF,254,254,254,ITEM_RED_SCARF,VEGA_CFRU_CANONICAL,あかいバンダナ,VEGA_ITEM_DESC_254,VEGA_ITEM_ICON_254,VEGA_ITEM_PALETTE_254,POCKET_ITEMS,100,0,FIELD_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_BLUE_SCARF,255,255,255,ITEM_BLUE_SCARF,VEGA_CFRU_CANONICAL,あおいバンダナ,VEGA_ITEM_DESC_255,VEGA_ITEM_ICON_255,VEGA_ITEM_PALETTE_255,POCKET_ITEMS,100,0,FIELD_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_PINK_SCARF,256,256,256,ITEM_PINK_SCARF,VEGA_CFRU_CANONICAL,ピンクのバンダナ,VEGA_ITEM_DESC_256,VEGA_ITEM_ICON_256,VEGA_ITEM_PALETTE_256,POCKET_ITEMS,100,0,FIELD_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_GREEN_SCARF,257,257,257,ITEM_GREEN_SCARF,VEGA_CFRU_CANONICAL,みどりのバンダナ,VEGA_ITEM_DESC_257,VEGA_ITEM_ICON_257,VEGA_ITEM_PALETTE_257,POCKET_ITEMS,100,0,FIELD_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_YELLOW_SCARF,258,258,258,ITEM_YELLOW_SCARF,VEGA_CFRU_CANONICAL,きいろのバンダナ,VEGA_ITEM_DESC_258,VEGA_ITEM_ICON_258,VEGA_ITEM_PALETTE_258,POCKET_ITEMS,100,0,FIELD_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_MACH_BIKE,259,259,259,ITEM_MACH_BIKE,VEGA_CFRU_CANONICAL,マッハじてんしゃ,VEGA_ITEM_DESC_259,VEGA_ITEM_ICON_259,VEGA_ITEM_PALETTE_259,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,1,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A2501,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_COIN_CASE,260,260,260,ITEM_COIN_CASE,VEGA_CFRU_CANONICAL,コインケース,VEGA_ITEM_DESC_260,VEGA_ITEM_ICON_260,VEGA_ITEM_PALETTE_260,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A2735,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_ITEMFINDER,261,261,261,ITEM_ITEMFINDER,VEGA_CFRU_CANONICAL,ダウジングマシン,VEGA_ITEM_DESC_261,VEGA_ITEM_ICON_261,VEGA_ITEM_PALETTE_261,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,1,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A270D,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_OLD_ROD,262,262,262,ITEM_OLD_ROD,VEGA_CFRU_CANONICAL,ボロのつりざお,VEGA_ITEM_DESC_262,VEGA_ITEM_ICON_262,VEGA_ITEM_PALETTE_262,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,1,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A260D,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_GOOD_ROD,263,263,263,ITEM_GOOD_ROD,VEGA_CFRU_CANONICAL,いいつりざお,VEGA_ITEM_DESC_263,VEGA_ITEM_ICON_263,VEGA_ITEM_PALETTE_263,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,1,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A260D,0,NONE,NONE,NONE,1,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_SUPER_ROD,264,264,264,ITEM_SUPER_ROD,VEGA_CFRU_CANONICAL,すごいつりざお,VEGA_ITEM_DESC_264,VEGA_ITEM_ICON_264,VEGA_ITEM_PALETTE_264,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,1,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A260D,0,NONE,NONE,NONE,2,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_SS_TICKET,265,265,265,ITEM_SS_TICKET,VEGA_CFRU_CANONICAL,ふねのチケット,VEGA_ITEM_DESC_265,VEGA_ITEM_ICON_265,VEGA_ITEM_PALETTE_265,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_CONTEST_PASS,266,266,266,ITEM_CONTEST_PASS,VEGA_CFRU_CANONICAL,コンテストパス,VEGA_ITEM_DESC_266,VEGA_ITEM_ICON_266,VEGA_ITEM_PALETTE_266,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_VEGA_267,267,267,NONE,NONE,VEGA_EXCLUSIVE,？？？？？？？？,VEGA_ITEM_DESC_267,VEGA_ITEM_ICON_267,VEGA_ITEM_PALETTE_267,POCKET_ITEMS,0,0,FIELD_ITEM,ITEM_TYPE_VEGA_FROZEN,0,0,Vega ROM frozen item row,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,semantic mismatch/distinct entity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_WAILMER_PAIL,268,268,268,ITEM_WAILMER_PAIL,VEGA_CFRU_CANONICAL,ホエルコじょうろ,VEGA_ITEM_DESC_268,VEGA_ITEM_ICON_268,VEGA_ITEM_PALETTE_268,POCKET_KEY_ITEMS,0,1,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
ITEM_KEY_DEVON_GOODS,269,269,269,ITEM_DEVON_GOODS,VEGA_CFRU_CANONICAL,デボンのにもつ,VEGA_ITEM_DESC_269,VEGA_ITEM_ICON_269,VEGA_ITEM_PALETTE_269,POCKET_KEY_ITEMS,0,2,KEY_ITEM,ITEM_TYPE_DEFAULT_0,0,0,src/Tables/item_tables.c:583:gItemsByType,0,0,0,NONE,0,VEGA_FROZEN_CALLBACK,NONE,VEGA_FIELD_CB_080A34F9,0,NONE,NONE,NONE,0,NONE,VEGA_FROZEN,VEGA_FROZEN,SUPPLY_VEGA_EXISTING,VEGA_FROZEN_RUNTIME,FROZEN,name/description/semantic ABI identity; Vega 40-byte row and icon/palette pointers preserved
