species_key,id,vega_id,dpe_id,dpe_symbol,classification,display_name,form_key,is_official,canonical_national_dex,review_state,status,notes
SPECIES_KEY_MEDITITE,613,,356,SPECIES_MEDITITE,DPE_SPECIES_APPEND,アサナン,,true,307,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MEDICHAM,614,,357,SPECIES_MEDICHAM,DPE_SPECIES_APPEND,チャーレム,,true,308,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SWABLU,615,,358,SPECIES_SWABLU,DPE_SPECIES_APPEND,チルット,,true,333,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ALTARIA,616,,359,SPECIES_ALTARIA,DPE_SPECIES_APPEND,チルタリス,,true,334,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_WYNAUT,617,,360,SPECIES_WYNAUT,DPE_SPECIES_APPEND,ソーナノ,,true,360,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ROSELIA,618,,363,SPECIES_ROSELIA,DPE_SPECIES_APPEND,ロゼリア,,true,315,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SLAKOTH,619,,364,SPECIES_SLAKOTH,DPE_SPECIES_APPEND,ナマケロ,,true,287,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_VIGOROTH,620,,365,SPECIES_VIGOROTH,DPE_SPECIES_APPEND,ヤルキモノ,,true,288,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SLAKING,621,,366,SPECIES_SLAKING,DPE_SPECIES_APPEND,ケッキング,,true,289,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GULPIN,622,,367,SPECIES_GULPIN,DPE_SPECIES_APPEND,ゴクリン,,true,316,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SWALOT,623,,368,SPECIES_SWALOT,DPE_SPECIES_APPEND,マルノーム,,true,317,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CLAMPERL,624,,373,SPECIES_CLAMPERL,DPE_SPECIES_APPEND,パールル,,true,366,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_HUNTAIL,625,,374,SPECIES_HUNTAIL,DPE_SPECIES_APPEND,ハンテール,,true,367,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GOREBYSS,626,,375,SPECIES_GOREBYSS,DPE_SPECIES_APPEND,サクラビス,,true,368,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SEVIPER,627,,379,SPECIES_SEVIPER,DPE_SPECIES_APPEND,ハブネーク,,true,336,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ZANGOOSE,628,,380,SPECIES_ZANGOOSE,DPE_SPECIES_APPEND,ザングース,,true,335,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ARON,629,,382,SPECIES_ARON,DPE_SPECIES_APPEND,ココドラ,,true,304,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LAIRON,630,,383,SPECIES_LAIRON,DPE_SPECIES_APPEND,コドラ,,true,305,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_AGGRON,631,,384,SPECIES_AGGRON,DPE_SPECIES_APPEND,ボスゴドラ,,true,306,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CASTFORM,632,,385,SPECIES_CASTFORM,DPE_SPECIES_APPEND,ポワルン,,true,351,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_VOLBEAT,633,,386,SPECIES_VOLBEAT,DPE_SPECIES_APPEND,バルビート,,true,313,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ILLUMISE,634,,387,SPECIES_ILLUMISE,DPE_SPECIES_APPEND,イルミーゼ,,true,314,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ANORITH,635,,390,SPECIES_ANORITH,DPE_SPECIES_APPEND,アノプス,,true,347,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ARMALDO,636,,391,SPECIES_ARMALDO,DPE_SPECIES_APPEND,アーマルド,,true,348,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BAGON,637,,395,SPECIES_BAGON,DPE_SPECIES_APPEND,タツベイ,,true,371,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SHELGON,638,,396,SPECIES_SHELGON,DPE_SPECIES_APPEND,コモルー,,true,372,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SALAMENCE,639,,397,SPECIES_SALAMENCE,DPE_SPECIES_APPEND,ボーマンダ,,true,373,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_REGIROCK,640,,401,SPECIES_REGIROCK,DPE_SPECIES_APPEND,レジロック,,true,377,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_REGICE,641,,402,SPECIES_REGICE,DPE_SPECIES_APPEND,レジアイス,,true,378,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_REGISTEEL,642,,403,SPECIES_REGISTEEL,DPE_SPECIES_APPEND,レジスチル,,true,379,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_KYOGRE,643,,404,SPECIES_KYOGRE,DPE_SPECIES_APPEND,カイオーガ,,true,382,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GROUDON,644,,405,SPECIES_GROUDON,DPE_SPECIES_APPEND,グラードン,,true,383,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_RAYQUAZA,645,,406,SPECIES_RAYQUAZA,DPE_SPECIES_APPEND,レックウザ,,true,384,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_JIRACHI,646,,409,SPECIES_JIRACHI,DPE_SPECIES_APPEND,ジラーチ,,true,385,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DEOXYS,647,,410,SPECIES_DEOXYS,DPE_SPECIES_APPEND,デオキシス,,true,386,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CHIMECHO,648,,411,SPECIES_CHIMECHO,DPE_SPECIES_APPEND,チリーン,,true,358,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_EGG,649,,412,SPECIES_EGG,DPE_SPECIES_APPEND,タマゴ,,false,0,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_UNOWN_B,650,,413,SPECIES_UNOWN_B,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_B,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_C,651,,414,SPECIES_UNOWN_C,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_C,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_D,652,,415,SPECIES_UNOWN_D,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_D,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_E,653,,416,SPECIES_UNOWN_E,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_E,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_F,654,,417,SPECIES_UNOWN_F,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_F,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_G,655,,418,SPECIES_UNOWN_G,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_G,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_H,656,,419,SPECIES_UNOWN_H,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_H,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_I,657,,420,SPECIES_UNOWN_I,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_I,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_J,658,,421,SPECIES_UNOWN_J,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_J,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_K,659,,422,SPECIES_UNOWN_K,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_K,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_L,660,,423,SPECIES_UNOWN_L,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_L,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_M,661,,424,SPECIES_UNOWN_M,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_M,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_N,662,,425,SPECIES_UNOWN_N,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_N,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_O,663,,426,SPECIES_UNOWN_O,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_O,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_P,664,,427,SPECIES_UNOWN_P,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_P,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_Q,665,,428,SPECIES_UNOWN_Q,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_Q,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_R,666,,429,SPECIES_UNOWN_R,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_R,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_S,667,,430,SPECIES_UNOWN_S,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_S,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_T,668,,431,SPECIES_UNOWN_T,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_T,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_U,669,,432,SPECIES_UNOWN_U,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_U,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_V,670,,433,SPECIES_UNOWN_V,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_V,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_W,671,,434,SPECIES_UNOWN_W,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_W,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_X,672,,435,SPECIES_UNOWN_X,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_X,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_Y,673,,436,SPECIES_UNOWN_Y,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_Y,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_Z,674,,437,SPECIES_UNOWN_Z,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_Z,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_EXCLAMATION,675,,438,SPECIES_UNOWN_EXCLAMATION,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_EXCLAMATION,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_UNOWN_QUESTION,676,,439,SPECIES_UNOWN_QUESTION,DPE_FORM_APPEND,アンノーン,FORM_KEY_UNOWN_QUESTION,true,201,REVIEWED_FORM_NATIONAL_DEX,APPENDED,
SPECIES_KEY_TURTWIG,677,,440,SPECIES_TURTWIG,DPE_SPECIES_APPEND,ナエトル,,true,387,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GROTLE,678,,441,SPECIES_GROTLE,DPE_SPECIES_APPEND,ハヤシガメ,,true,388,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TORTERRA,679,,442,SPECIES_TORTERRA,DPE_SPECIES_APPEND,ドダイトス,,true,389,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CHIMCHAR,680,,443,SPECIES_CHIMCHAR,DPE_SPECIES_APPEND,ヒコザル,,true,390,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MONFERNO,681,,444,SPECIES_MONFERNO,DPE_SPECIES_APPEND,モウカザル,,true,391,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_INFERNAPE,682,,445,SPECIES_INFERNAPE,DPE_SPECIES_APPEND,ゴウカザル,,true,392,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PIPLUP,683,,446,SPECIES_PIPLUP,DPE_SPECIES_APPEND,ポッチャマ,,true,393,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PRINPLUP,684,,447,SPECIES_PRINPLUP,DPE_SPECIES_APPEND,ポッタイシ,,true,394,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_EMPOLEON,685,,448,SPECIES_EMPOLEON,DPE_SPECIES_APPEND,エンペルト,,true,395,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_STARLY,686,,449,SPECIES_STARLY,DPE_SPECIES_APPEND,ムックル,,true,396,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_STARAVIA,687,,450,SPECIES_STARAVIA,DPE_SPECIES_APPEND,ムクバード,,true,397,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_STARAPTOR,688,,451,SPECIES_STARAPTOR,DPE_SPECIES_APPEND,ムクホーク,,true,398,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BIDOOF,689,,452,SPECIES_BIDOOF,DPE_SPECIES_APPEND,ビッパ,,true,399,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BIBAREL,690,,453,SPECIES_BIBAREL,DPE_SPECIES_APPEND,ビーダル,,true,400,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_KRICKETOT,691,,454,SPECIES_KRICKETOT,DPE_SPECIES_APPEND,コロボーシ,,true,401,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_KRICKETUNE,692,,455,SPECIES_KRICKETUNE,DPE_SPECIES_APPEND,コロトック,,true,402,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SHINX,693,,456,SPECIES_SHINX,DPE_SPECIES_APPEND,コリンク,,true,403,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LUXIO,694,,457,SPECIES_LUXIO,DPE_SPECIES_APPEND,ルクシオ,,true,404,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LUXRAY,695,,458,SPECIES_LUXRAY,DPE_SPECIES_APPEND,レントラー,,true,405,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BUDEW,696,,459,SPECIES_BUDEW,DPE_SPECIES_APPEND,スボミー,,true,406,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ROSERADE,697,,460,SPECIES_ROSERADE,DPE_SPECIES_APPEND,ロズレイド,,true,407,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CRANIDOS,698,,461,SPECIES_CRANIDOS,DPE_SPECIES_APPEND,ズガイドス,,true,408,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_RAMPARDOS,699,,462,SPECIES_RAMPARDOS,DPE_SPECIES_APPEND,ラムパルド,,true,409,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SHIELDON,700,,463,SPECIES_SHIELDON,DPE_SPECIES_APPEND,タテトプス,,true,410,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BASTIODON,701,,464,SPECIES_BASTIODON,DPE_SPECIES_APPEND,トリデプス,,true,411,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BURMY,702,,465,SPECIES_BURMY,DPE_SPECIES_APPEND,ミノムッチ,,true,412,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_WORMADAM,703,,466,SPECIES_WORMADAM,DPE_SPECIES_APPEND,ミノマダム,,true,413,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MOTHIM,704,,467,SPECIES_MOTHIM,DPE_SPECIES_APPEND,ガーメイル,,true,414,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_COMBEE,705,,468,SPECIES_COMBEE,DPE_SPECIES_APPEND,ミツハニー,,true,415,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_VESPIQUEN,706,,469,SPECIES_VESPIQUEN,DPE_SPECIES_APPEND,ビークイン,,true,416,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CHERUBI,707,,473,SPECIES_CHERUBI,DPE_SPECIES_APPEND,チェリンボ,,true,420,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CHERRIM,708,,474,SPECIES_CHERRIM,DPE_SPECIES_APPEND,チェリム,,true,421,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SHELLOS,709,,475,SPECIES_SHELLOS,DPE_SPECIES_APPEND,カラナクシ,,true,422,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GASTRODON,710,,476,SPECIES_GASTRODON,DPE_SPECIES_APPEND,トリトドン,,true,423,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_AMBIPOM,711,,477,SPECIES_AMBIPOM,DPE_SPECIES_APPEND,エテボース,,true,424,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DRIFLOON,712,,478,SPECIES_DRIFLOON,DPE_SPECIES_APPEND,フワンテ,,true,425,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DRIFBLIM,713,,479,SPECIES_DRIFBLIM,DPE_SPECIES_APPEND,フワライド,,true,426,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BUNEARY,714,,480,SPECIES_BUNEARY,DPE_SPECIES_APPEND,ミミロル,,true,427,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LOPUNNY,715,,481,SPECIES_LOPUNNY,DPE_SPECIES_APPEND,ミミロップ,,true,428,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MISMAGIUS,716,,482,SPECIES_MISMAGIUS,DPE_SPECIES_APPEND,ムウマージ,,true,429,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GLAMEOW,717,,484,SPECIES_GLAMEOW,DPE_SPECIES_APPEND,ニャルマー,,true,431,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PURUGLY,718,,485,SPECIES_PURUGLY,DPE_SPECIES_APPEND,ブニャット,,true,432,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CHINGLING,719,,486,SPECIES_CHINGLING,DPE_SPECIES_APPEND,リーシャン,,true,433,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_STUNKY,720,,487,SPECIES_STUNKY,DPE_SPECIES_APPEND,スカンプー,,true,434,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SKUNTANK,721,,488,SPECIES_SKUNTANK,DPE_SPECIES_APPEND,スカタンク,,true,435,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BRONZOR,722,,489,SPECIES_BRONZOR,DPE_SPECIES_APPEND,ドーミラー,,true,436,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BRONZONG,723,,490,SPECIES_BRONZONG,DPE_SPECIES_APPEND,ドータクン,,true,437,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_BONSLY,724,,491,SPECIES_BONSLY,DPE_SPECIES_APPEND,ウソハチ,,true,438,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MIME_JR,725,,492,SPECIES_MIME_JR,DPE_SPECIES_APPEND,マネネ,,true,439,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SPIRITOMB,726,,495,SPECIES_SPIRITOMB,DPE_SPECIES_APPEND,ミカルゲ,,true,442,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MUNCHLAX,727,,499,SPECIES_MUNCHLAX,DPE_SPECIES_APPEND,ゴンベ,,true,446,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_HIPPOPOTAS,728,,502,SPECIES_HIPPOPOTAS,DPE_SPECIES_APPEND,ヒポポタス,,true,449,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_HIPPOWDON,729,,503,SPECIES_HIPPOWDON,DPE_SPECIES_APPEND,カバルドン,,true,450,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CROAGUNK,730,,506,SPECIES_CROAGUNK,DPE_SPECIES_APPEND,グレッグル,,true,453,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TOXICROAK,731,,507,SPECIES_TOXICROAK,DPE_SPECIES_APPEND,ドクロッグ,,true,454,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_FINNEON,732,,509,SPECIES_FINNEON,DPE_SPECIES_APPEND,ケイコウオ,,true,456,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LUMINEON,733,,510,SPECIES_LUMINEON,DPE_SPECIES_APPEND,ネオラント,,true,457,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MANTYKE,734,,511,SPECIES_MANTYKE,DPE_SPECIES_APPEND,タマンタ,,true,458,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TANGROWTH,735,,518,SPECIES_TANGROWTH,DPE_SPECIES_APPEND,モジャンボ,,true,465,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_YANMEGA,736,,522,SPECIES_YANMEGA,DPE_SPECIES_APPEND,メガヤンマ,,true,469,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LEAFEON,737,,523,SPECIES_LEAFEON,DPE_SPECIES_APPEND,リーフィア,,true,470,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GLACEON,738,,524,SPECIES_GLACEON,DPE_SPECIES_APPEND,グレイシア,,true,471,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GLISCOR,739,,525,SPECIES_GLISCOR,DPE_SPECIES_APPEND,グライオン,,true,472,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PROBOPASS,740,,529,SPECIES_PROBOPASS,DPE_SPECIES_APPEND,ダイノーズ,,true,476,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_FROSLASS,741,,531,SPECIES_FROSLASS,DPE_SPECIES_APPEND,ユキメノコ,,true,478,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ROTOM,742,,532,SPECIES_ROTOM,DPE_SPECIES_APPEND,ロトム,,true,479,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_UXIE,743,,533,SPECIES_UXIE,DPE_SPECIES_APPEND,ユクシー,,true,480,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_MESPRIT,744,,534,SPECIES_MESPRIT,DPE_SPECIES_APPEND,エムリット,,true,481,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_AZELF,745,,535,SPECIES_AZELF,DPE_SPECIES_APPEND,アグノム,,true,482,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_REGIGIGAS,746,,539,SPECIES_REGIGIGAS,DPE_SPECIES_APPEND,レジギガス,,true,486,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_GIRATINA,747,,540,SPECIES_GIRATINA,DPE_SPECIES_APPEND,ギラティナ,,true,487,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_CRESSELIA,748,,541,SPECIES_CRESSELIA,DPE_SPECIES_APPEND,クレセリア,,true,488,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SHAYMIN,749,,545,SPECIES_SHAYMIN,DPE_SPECIES_APPEND,シェイミ,,true,492,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_ARCEUS,750,,546,SPECIES_ARCEUS,DPE_SPECIES_APPEND,アルセウス,,true,493,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_VICTINI,751,,547,SPECIES_VICTINI,DPE_SPECIES_APPEND,ビクティニ,,true,494,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SNIVY,752,,548,SPECIES_SNIVY,DPE_SPECIES_APPEND,ツタージャ,,true,495,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SERVINE,753,,549,SPECIES_SERVINE,DPE_SPECIES_APPEND,ジャノビー,,true,496,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SERPERIOR,754,,550,SPECIES_SERPERIOR,DPE_SPECIES_APPEND,ジャローダ,,true,497,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_TEPIG,755,,551,SPECIES_TEPIG,DPE_SPECIES_APPEND,ポカブ,,true,498,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PIGNITE,756,,552,SPECIES_PIGNITE,DPE_SPECIES_APPEND,チャオブー,,true,499,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_EMBOAR,757,,553,SPECIES_EMBOAR,DPE_SPECIES_APPEND,エンブオー,,true,500,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_OSHAWOTT,758,,554,SPECIES_OSHAWOTT,DPE_SPECIES_APPEND,ミジュマル,,true,501,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_DEWOTT,759,,555,SPECIES_DEWOTT,DPE_SPECIES_APPEND,フタチマル,,true,502,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SAMUROTT,760,,556,SPECIES_SAMUROTT,DPE_SPECIES_APPEND,ダイケンキ,,true,503,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PATRAT,761,,557,SPECIES_PATRAT,DPE_SPECIES_APPEND,ミネズミ,,true,504,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_WATCHOG,762,,558,SPECIES_WATCHOG,DPE_SPECIES_APPEND,ミルホッグ,,true,505,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LILLIPUP,763,,559,SPECIES_LILLIPUP,DPE_SPECIES_APPEND,ヨーテリー,,true,506,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_HERDIER,764,,560,SPECIES_HERDIER,DPE_SPECIES_APPEND,ハーデリア,,true,507,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_STOUTLAND,765,,561,SPECIES_STOUTLAND,DPE_SPECIES_APPEND,ムーランド,,true,508,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PURRLOIN,766,,562,SPECIES_PURRLOIN,DPE_SPECIES_APPEND,チョロネコ,,true,509,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_LIEPARD,767,,563,SPECIES_LIEPARD,DPE_SPECIES_APPEND,レパルダス,,true,510,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_PANSAGE,768,,564,SPECIES_PANSAGE,DPE_SPECIES_APPEND,ヤナップ,,true,511,REVIEWED_DPE_APPEND,APPENDED,
SPECIES_KEY_SIMISAGE,769,,565,SPECIES_SIMISAGE,DPE_SPECIES_APPEND,ヤナッキー,,true,512,REVIEWED_DPE_APPEND,APPENDED,
