research_key,region,map_key,logical_location_key,base_table_key,species_key,evolution_chain_id,level_min,level_max,iv_floor,hidden_ability_rate,egg_move_policy,held_item_policy,shiny_policy,unlock_key,normal_preserved,shared_capture_key,status,notes
RESEARCH_KEY_TOHOKU_0300,TOHOKU,MAP_KEY_TOHOKU_T036,T036,TABLE_KEY_TOHOKU_T036,SPECIES_KEY_VOLBEAT,156,38,48,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0301,KANTO,MAP_KEY_KANTO_K35,K35,TABLE_KEY_KANTO_K35,SPECIES_KEY_ILLUMISE,157,85,94,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_3,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0302,TOHOKU,MAP_KEY_TOHOKU_T036,T036,TABLE_KEY_TOHOKU_T036,SPECIES_KEY_ILLUMISE,157,38,48,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0303,KANTO,MAP_KEY_KANTO_K13,K13,TABLE_KEY_KANTO_K13,SPECIES_KEY_GULPIN,159,83,88,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0304,TOHOKU,MAP_KEY_TOHOKU_T027,T027,TABLE_KEY_TOHOKU_T027,SPECIES_KEY_GULPIN,159,20,30,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_SHIOU_BADGE_3,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0305,KANTO,MAP_KEY_KANTO_K12,K12,TABLE_KEY_KANTO_K12,SPECIES_KEY_CARVANHA,160,82,87,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0306,TOHOKU,MAP_KEY_TOHOKU_T508,T508,TABLE_KEY_TOHOKU_T508,SPECIES_KEY_CARVANHA,160,19,25,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_1,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0307,KANTO,MAP_KEY_KANTO_K13,K13,TABLE_KEY_KANTO_K13,SPECIES_KEY_WAILMER,161,83,88,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0308,TOHOKU,MAP_KEY_TOHOKU_T512,T512,TABLE_KEY_TOHOKU_T512,SPECIES_KEY_WAILMER,161,27,33,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_SHIOU_BADGE_3,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0309,KANTO,MAP_KEY_KANTO_K21,K21,TABLE_KEY_KANTO_K21,SPECIES_KEY_NUMEL,162,89,94,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_4,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0310,TOHOKU,MAP_KEY_TOHOKU_T028,T028,TABLE_KEY_TOHOKU_T028,SPECIES_KEY_NUMEL,162,30,40,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_5,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0311,KANTO,MAP_KEY_KANTO_K21,K21,TABLE_KEY_KANTO_K21,SPECIES_KEY_TORKOAL,163,89,94,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_4,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0312,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_TORKOAL,163,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0313,KANTO,MAP_KEY_KANTO_K27,K27,TABLE_KEY_KANTO_K27,SPECIES_KEY_SPOINK,164,73,80,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0314,TOHOKU,MAP_KEY_TOHOKU_T034,T034,TABLE_KEY_TOHOKU_T034,SPECIES_KEY_SPOINK,164,42,55,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0315,KANTO,MAP_KEY_KANTO_K16,K16,TABLE_KEY_KANTO_K16,SPECIES_KEY_SPINDA,165,81,86,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0316,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_SPINDA,165,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0317,KANTO,MAP_KEY_KANTO_LEAGUE,K42,TABLE_KEY_KANTO_K42,SPECIES_KEY_TRAPINCH,166,94,100,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_LEAGUE,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0318,TOHOKU,MAP_KEY_TOHOKU_T028,T028,TABLE_KEY_TOHOKU_T028,SPECIES_KEY_TRAPINCH,166,30,40,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_5,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0319,KANTO,MAP_KEY_KANTO_K02,K02,TABLE_KEY_KANTO_K02,SPECIES_KEY_CACNEA,167,69,73,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0320,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_CACNEA,167,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0321,KANTO,MAP_KEY_KANTO_K11,K11,TABLE_KEY_KANTO_K11,SPECIES_KEY_SWABLU,168,76,82,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0322,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_SWABLU,168,2,5,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0323,KANTO,MAP_KEY_KANTO_K18,K18,TABLE_KEY_KANTO_K18,SPECIES_KEY_ZANGOOSE,169,84,90,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_3,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0324,TOHOKU,MAP_KEY_TOHOKU_T504,T504,TABLE_KEY_TOHOKU_T504,SPECIES_KEY_ZANGOOSE,169,9,13,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0325,KANTO,MAP_KEY_KANTO_K06,K06,TABLE_KEY_KANTO_K06,SPECIES_KEY_SEVIPER,170,75,80,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0326,TOHOKU,MAP_KEY_TOHOKU_T520,T520,TABLE_KEY_TOHOKU_T520,SPECIES_KEY_SEVIPER,170,42,49,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0327,KANTO,MAP_KEY_KANTO_K27,K27,TABLE_KEY_KANTO_K27,SPECIES_KEY_LUNATONE,171,73,80,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0328,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_LUNATONE,171,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0329,KANTO,MAP_KEY_KANTO_K27,K27,TABLE_KEY_KANTO_K27,SPECIES_KEY_SOLROCK,172,73,80,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0330,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_SOLROCK,172,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0331,KANTO,MAP_KEY_KANTO_K21,K21,TABLE_KEY_KANTO_K21,SPECIES_KEY_BARBOACH,173,89,94,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_4,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0332,TOHOKU,MAP_KEY_TOHOKU_T512,T512,TABLE_KEY_TOHOKU_T512,SPECIES_KEY_BARBOACH,173,27,33,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_SHIOU_BADGE_3,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0333,KANTO,MAP_KEY_KANTO_K12,K12,TABLE_KEY_KANTO_K12,SPECIES_KEY_CORPHISH,174,82,87,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0334,TOHOKU,MAP_KEY_TOHOKU_T508,T508,TABLE_KEY_TOHOKU_T508,SPECIES_KEY_CORPHISH,174,19,25,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_1,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0335,KANTO,MAP_KEY_KANTO_K27,K27,TABLE_KEY_KANTO_K27,SPECIES_KEY_BALTOY,175,73,80,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0336,TOHOKU,MAP_KEY_TOHOKU_T034,T034,TABLE_KEY_TOHOKU_T034,SPECIES_KEY_BALTOY,175,42,55,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0337,KANTO,MAP_KEY_KANTO_K30,K30,TABLE_KEY_KANTO_K30,SPECIES_KEY_LILEEP,176,80,87,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_1,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0338,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_LILEEP,176,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0339,KANTO,MAP_KEY_KANTO_K45,K45,TABLE_KEY_KANTO_K45,SPECIES_KEY_ANORITH,177,68,68,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0340,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ANORITH,177,20,20,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0341,KANTO,MAP_KEY_KANTO_K36,K36,TABLE_KEY_KANTO_K36,SPECIES_KEY_FEEBAS,178,85,94,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_3,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0342,TOHOKU,MAP_KEY_TOHOKU_T510,T510,TABLE_KEY_TOHOKU_T510,SPECIES_KEY_FEEBAS,178,24,30,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_SHIOU_BADGE_3,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0343,KANTO,MAP_KEY_KANTO_K16,K16,TABLE_KEY_KANTO_K16,SPECIES_KEY_CASTFORM,179,81,86,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0344,TOHOKU,MAP_KEY_TOHOKU_T506,T506,TABLE_KEY_TOHOKU_T506,SPECIES_KEY_CASTFORM,179,12,17,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_1,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0345,KANTO,MAP_KEY_KANTO_K05,K05,TABLE_KEY_KANTO_K05,SPECIES_KEY_KECLEON,180,74,79,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0346,TOHOKU,MAP_KEY_TOHOKU_T503,T503,TABLE_KEY_TOHOKU_T503,SPECIES_KEY_KECLEON,180,5,9,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0347,KANTO,MAP_KEY_KANTO_K08,K08,TABLE_KEY_KANTO_K08,SPECIES_KEY_SHUPPET,181,79,84,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_1,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0348,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_SHUPPET,181,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0349,KANTO,MAP_KEY_KANTO_K08,K08,TABLE_KEY_KANTO_K08,SPECIES_KEY_DUSKULL,182,79,84,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_1,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0350,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_DUSKULL,182,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0351,KANTO,MAP_KEY_KANTO_K24,K24,TABLE_KEY_KANTO_K24,SPECIES_KEY_TROPIUS,183,74,79,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_EARLY_ACCESS,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0352,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_TROPIUS,183,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0353,KANTO,MAP_KEY_KANTO_K08,K08,TABLE_KEY_KANTO_K08,SPECIES_KEY_ABSOL,185,79,84,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_1,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0354,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_ABSOL,185,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0355,KANTO,MAP_KEY_KANTO_K41,K41,TABLE_KEY_KANTO_K41,SPECIES_KEY_WYNAUT,100,90,97,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_5,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0356,TOHOKU,MAP_KEY_TOHOKU_T034,T034,TABLE_KEY_TOHOKU_T034,SPECIES_KEY_WYNAUT,100,42,55,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_6,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0357,KANTO,MAP_KEY_KANTO_K31,K31,TABLE_KEY_KANTO_K31,SPECIES_KEY_SNORUNT,186,82,90,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0358,TOHOKU,MAP_KEY_TOHOKU_T516,T516,TABLE_KEY_TOHOKU_T516,SPECIES_KEY_SNORUNT,186,35,42,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_BADGE_5,true,NONE,ACTIVE,ベガ既存の野生枠を上書きせず、条件付きオーバーレイ／DexNav／夜間・水上・釣り・大量発生の追加抽選へ登録。
RESEARCH_KEY_KANTO_0359,KANTO,MAP_KEY_KANTO_K20,K20,TABLE_KEY_KANTO_K20,SPECIES_KEY_SPHEAL,187,88,93,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_4,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
RESEARCH_KEY_TOHOKU_0360,TOHOKU,MAP_KEY_TOHOKU_T501,T501,TABLE_KEY_TOHOKU_T501,SPECIES_KEY_SPHEAL,187,45,68,2,5,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,VEGA_PRE_ENTRY,true,NONE,ACTIVE,ベガ既存テーブル・固定イベント・配布・進化参照を変更しない。
RESEARCH_KEY_KANTO_0361,KANTO,MAP_KEY_KANTO_K13,K13,TABLE_KEY_KANTO_K13,SPECIES_KEY_CLAMPERL,188,83,88,3,10,ONE_LEGAL_MOVE,MODERN_LEGAL_LOW_RATE,MINOR_BONUS_NO_CHAIN_LEAK,KANTO_CERT_2,true,NONE,ACTIVE,FR原作系統を地域の顔として残し、通常表・時間帯表・DexNav・大量発生を使って新種を混在。
