species_key,canonical_id,display_name,target_status,completion_weight,current_audit_class,proof_strength,current_method,current_runtime_status,current_physical_status,current_evidence,designed_primary_route_key,designed_method,designed_runtime_status,designed_physical_status,designed_evidence,remaining_exact_rom_gate
SPECIES_KEY_VEGA_105,105,ロップル,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv8-8,ROUTE_0105_VEGA_105,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv8-8,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_VEGA_106,106,オタクン,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv10-10; ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv11-11; ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv8-8; ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv9-9; ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv10-10; ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv11-11; ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv12-12; ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv9-9; ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv20-23; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv20-23; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv24-25,ROUTE_0106_VEGA_106,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv8-8,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_VEGA_107,107,ネラー,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv20-21; ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv22-23; ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv24-25,ROUTE_0107_VEGA_107,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/63:VEGA_NATIVE:LAND:Lv20-21,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_VEGA_108,108,ニートン,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 107 (ネラー); evolution table root 0x09F79290,ROUTE_0108_VEGA_108,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 107; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_HOOTHOOT,109,ホーホー,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv11-11; ROM_WILD:3/24:VEGA_NATIVE:LAND:Lv12-12; ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2; ROM_WILD:3/36:VEGA_NATIVE:LAND:Lv12-13; ROM_WILD:3/36:VEGA_NATIVE:LAND:Lv14-14; ROM_WILD:3/36:VEGA_NATIVE:LAND:Lv15-15; ROM_WILD:3/37:VEGA_NATIVE:LAND:Lv12-13; ROM_WILD:3/37:VEGA_NATIVE:LAND:Lv14-14; ROM_WILD:3/41:VEGA_NATIVE:LAND:Lv19-20; ROM_WILD:3/41:VEGA_NATIVE:LAND:Lv21-21; ROM_WILD:3/41:VEGA_NATIVE:LAND:Lv22-22; ROM_WILD:3/42:VEGA_NATIVE:LAND:Lv13-13; ROM_WILD:3/42:VEGA_NATIVE:LAND:Lv14-14; ROM_WILD:3/43:VEGA_NATIVE:LAND:Lv19-20; ROM_WILD:3/43:VEGA_NATIVE:LAND:Lv21-21; ROM_WILD:3/43:VEGA_NATIVE:LAND:Lv22-22; ROM_WILD:96/14:K03:FISHING:Lv71-75; ROM_WILD:96/14:K03:LAND:Lv71-75; ROM_WILD:96/14:K03:ROCK:Lv71-75; ROM_WILD:96/14:K03:WATER:Lv71-75,ROUTE_0109_HOOTHOOT,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_NOCTOWL,110,ヨルノズク,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2; ROM_WILD:3/41:VEGA_NATIVE:LAND:Lv21-22; ROM_WILD:3/41:VEGA_NATIVE:LAND:Lv23-23; ROM_WILD:3/43:VEGA_NATIVE:LAND:Lv22-22,ROUTE_0110_NOCTOWL,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/32:VEGA_NATIVE:WATER:Lv2-2,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_VEGA_111,111,ハクタクン,REQUIRED_VEGA_ORIGINAL,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv8-8; ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv9-9; ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv10-10; ROM_WILD:1/60:VEGA_NATIVE:LAND:Lv9-9,ROUTE_0111_VEGA_111,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/59:VEGA_NATIVE:LAND:Lv8-8,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_ELEKID,112,エレキッド,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/87:VEGA_NATIVE:LAND:Lv48-49; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:97/95:K40:LAND:Lv82-94; ROM_WILD:97/95:K40:ROCK:Lv82-94; ROM_WILD:97/95:K40:WATER:Lv82-94,ROUTE_0112_ELEKID,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv34-35,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_ELECTABUZZ,113,エレブー,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv38-38; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:1/34:VEGA_NATIVE:LAND:Lv38-38; ROM_WILD:1/87:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:24/0:VEGA_NATIVE:LAND:Lv38-38; ROM_WILD:3/55:VEGA_NATIVE:LAND:Lv51-51,ROUTE_0113_ELECTABUZZ,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/12:VEGA_NATIVE:LAND:Lv36-37,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_ELECTIVIRE,114,エレキブル,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv17-17; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv18-18; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv19-19; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv20-20; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv21-21; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv22-22; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv23-23; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv24-24; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv25-25; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv26-26; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv27-27; ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv28-28,ROUTE_0114_ELECTIVIRE,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:0/0:VEGA_NATIVE:LAND:Lv17-17,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_MAGBY,115,ブビィ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:1/86:VEGA_NATIVE:LAND:Lv48-49; ROM_WILD:1/86:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:17/0:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:17/0:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:20/0:VEGA_NATIVE:LAND:Lv34-35; ROM_WILD:20/0:VEGA_NATIVE:LAND:Lv36-36; ROM_WILD:97/59:K39:FISHING:Lv91-98; ROM_WILD:97/59:K39:LAND:Lv91-98; ROM_WILD:97/59:K39:ROCK:Lv91-98; ROM_WILD:97/59:K39:WATER:Lv91-98; ROM_WILD:97/60:K39:FISHING:Lv91-98; ROM_WILD:97/60:K39:LAND:Lv91-98; ROM_WILD:97/60:K39:ROCK:Lv91-98; ROM_WILD:97/60:K39:WATER:Lv91-98; ROM_WILD:97/61:K39:FISHING:Lv91-98; ROM_WILD:97/61:K39:LAND:Lv91-98; ROM_WILD:97/61:K39:ROCK:Lv91-98; ROM_WILD:97/61:K39:WATER:Lv91-98; ROM_WILD:97/62:K39:FISHING:Lv91-98; ROM_WILD:97/62:K39:LAND:Lv91-98; ROM_WILD:97/62:K39:ROCK:Lv91-98; ROM_WILD:97/62:K39:WATER:Lv91-98,ROUTE_0115_MAGBY,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv34-35,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_MAGMAR,116,ブーバー,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv15-25; ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15; ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:1/31:VEGA_NATIVE:LAND:Lv38-38; ROM_WILD:1/86:VEGA_NATIVE:LAND:Lv48-48; ROM_WILD:1/86:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:17/0:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:17/0:VEGA_NATIVE:LAND:Lv38-38; ROM_WILD:20/0:VEGA_NATIVE:LAND:Lv36-37; ROM_WILD:20/0:VEGA_NATIVE:LAND:Lv38-38,ROUTE_0116_MAGMAR,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_MAGMORTAR,117,ブーバーン,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv25-35,ROUTE_0117_MAGMORTAR,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv25-35,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_KANGASKHAN,118,ガルーラ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15; ROM_WILD:1/112:VEGA_NATIVE:LAND:Lv68-77; ROM_WILD:1/65:VEGA_NATIVE:LAND:Lv20-20; ROM_WILD:97/66:K37:FISHING:Lv85-94; ROM_WILD:97/66:K37:LAND:Lv85-94; ROM_WILD:97/66:K37:WATER:Lv85-94; ROM_WILD:97/70:K37:FISHING:Lv85-94; ROM_WILD:97/70:K37:LAND:Lv85-94; ROM_WILD:97/70:K37:WATER:Lv85-94,ROUTE_0118_KANGASKHAN,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_LILEEP,119,リリーラ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:97/81:K30:FISHING:Lv80-87; ROM_WILD:97/81:K30:LAND:Lv80-87; ROM_WILD:97/81:K30:ROCK:Lv80-87; ROM_WILD:97/82:K30:FISHING:Lv80-87; ROM_WILD:97/82:K30:LAND:Lv80-87; ROM_WILD:97/82:K30:ROCK:Lv80-87,ROUTE_0119_LILEEP,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:97/81:K30:FISHING:Lv80-87,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_CRADILY,120,ユレイドル,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 119 (リリーラ); evolution table root 0x09F79290,ROUTE_0120_CRADILY,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 119; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_VEGA_121,121,スミロドン,REQUIRED_VEGA_ORIGINAL,1,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,NO_CURRENT_ENTRY_IN_SUPPLIED_AUDIT,NO_VERIFIED_WILD_OR_EVOLUTION_ENTRY,EVENT_OR_GIFT_ENTRY_NOT_VERIFIED_IN_SUPPLIED_ROM,ENTRY_INTEGRATION_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; no direct source and no forward evolution closure from a supplied direct source,ROUTE_0121_VEGA_121,FOSSIL_RESTORE,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED_WITH_READY_KANTO_FALLBACK,READY_TO_SERIALIZE,legacy acquisition references + exact Kanto fallback host; Tohoku coords/script entry unverified,integrate the designed runtime/host and pass exact-ROM acceptance
SPECIES_KEY_VEGA_122,122,マカドゥス,REQUIRED_VEGA_ORIGINAL,1,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,NO_CURRENT_ENTRY_IN_SUPPLIED_AUDIT,NO_VERIFIED_WILD_OR_EVOLUTION_ENTRY,EVENT_OR_GIFT_ENTRY_NOT_VERIFIED_IN_SUPPLIED_ROM,ENTRY_INTEGRATION_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; no direct source and no forward evolution closure from a supplied direct source,ROUTE_0122_VEGA_122,EVOLUTION,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED_WITH_READY_KANTO_FALLBACK,READY_TO_SERIALIZE,legacy acquisition references + exact Kanto fallback host; Tohoku coords/script entry unverified,integrate the designed runtime/host and pass exact-ROM acceptance
SPECIES_KEY_AERODACTYL,123,プテラ,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/2:K44:FISHING:Lv68-70; ROM_WILD:96/2:K44:LAND:Lv68-70; ROM_WILD:96/2:K44:WATER:Lv68-70,ROUTE_0123_AERODACTYL,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:96/2:K44:FISHING:Lv68-70,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_LARVITAR,124,ヨーギラス,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/116:VEGA_NATIVE:LAND:Lv82-89; ROM_WILD:1/2:VEGA_NATIVE:LAND:Lv33-33; ROM_WILD:1/53:VEGA_NATIVE:LAND:Lv33-33; ROM_WILD:1/54:VEGA_NATIVE:LAND:Lv33-33; ROM_WILD:96/9:K42:FISHING:Lv94-100; ROM_WILD:96/9:K42:LAND:Lv94-100; ROM_WILD:97/39:K42:FISHING:Lv94-100; ROM_WILD:97/39:K42:LAND:Lv94-100; ROM_WILD:97/40:K42:FISHING:Lv94-100; ROM_WILD:97/40:K42:LAND:Lv94-100; ROM_WILD:97/41:K42:FISHING:Lv94-100; ROM_WILD:97/41:K42:LAND:Lv94-100; ROM_WILD:97/75:K42:FISHING:Lv94-100; ROM_WILD:97/75:K42:LAND:Lv94-100; ROM_WILD:97/76:K42:FISHING:Lv94-100; ROM_WILD:97/76:K42:LAND:Lv94-100; ROM_WILD:97/77:K42:FISHING:Lv94-100; ROM_WILD:97/77:K42:LAND:Lv94-100; ROM_WILD:97/78:K42:FISHING:Lv94-100; ROM_WILD:97/78:K42:LAND:Lv94-100; ROM_WILD:97/79:K42:FISHING:Lv94-100; ROM_WILD:97/79:K42:LAND:Lv94-100; ROM_WILD:97/80:K42:FISHING:Lv94-100; ROM_WILD:97/80:K42:LAND:Lv94-100,ROUTE_0124_LARVITAR,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/2:VEGA_NATIVE:LAND:Lv33-33,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_PUPITAR,125,サナギラス,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/116:VEGA_NATIVE:LAND:Lv82-89,ROUTE_0125_PUPITAR,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/116:VEGA_NATIVE:LAND:Lv82-89,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_TYRANITAR,126,バンギラス,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:1/116:VEGA_NATIVE:LAND:Lv85-92,ROUTE_0126_TYRANITAR,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/116:VEGA_NATIVE:LAND:Lv85-92,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_BELDUM,127,ダンバル,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:96/3:K43:FISHING:Lv95-100; ROM_WILD:97/72:K43:FISHING:Lv95-100; ROM_WILD:97/73:K43:FISHING:Lv95-100; ROM_WILD:97/74:K43:FISHING:Lv95-100,ROUTE_0127_BELDUM,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:96/3:K43:FISHING:Lv95-100,capture/save regression remains; direct encounter source itself is evidenced
SPECIES_KEY_METANG,128,メタング,REQUIRED_BASE,1,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,EXACT_EVOLUTION_EDGE_ONLY,EXACT_EVOLUTION_TABLE_EDGE,EXACT_EVOLUTION_EDGE_PRESENT_TRIGGER_SUPPLY_UNVERIFIED,TABLE_EDGE_VERIFIED_GLOBAL_TRIGGER_AUDIT_REQUIRED,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; distance=1; predecessor canonical id 127 (ダンバル); evolution table root 0x09F79290,ROUTE_0128_METANG,EVOLUTION,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 127; evolution root 0x09F79290,"verify trigger, item, move, time, place, party predicates, storage, and save on exact ROM"
SPECIES_KEY_METAGROSS,129,メタグロス,REQUIRED_BASE,1,EXISTING_ROM_WILD_OR_ECOLOGY,STRICT_ROM_DIRECT_SOURCE_VERIFIED,ROM_WILD_TABLE,ROM_DIRECT_SOURCE_VERIFIED_FROM_SUPPLIED_EXACT_AUDIT,EXACT_ROM_AUDIT_EVIDENCE_SUPPLIED,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15; ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-5,ROUTE_0129_METAGROSS,WILD_TABLE,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:0/0:VEGA_NATIVE:FISHING:Lv5-15,capture/save regression remains; direct encounter source itself is evidenced
