event_key,state_key,entry_condition,actions,next_on_success,next_on_defeat,next_on_escape,next_on_cancel,next_on_party_full,next_on_box_full,persisted_writes,rollback_actions
EVENT_SPECIAL_NATIONAL_0788,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0788,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0788,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0788,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0788,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0789,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0789,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0789,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0789,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0789,EXECUTE,pending valid,run GIFT adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0789,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0789,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0789,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0789,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0790,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0790,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0790,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0790,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0790,EXECUTE,pending valid,run EVOLUTION_SUPPORT adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0790,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0790,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0790,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0790,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0791,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0791,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0791,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0791,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0791,EXECUTE,pending valid,run EVOLUTION_SUPPORT adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0791,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0791,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0791,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0791,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0792,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0792,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0792,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0792,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0792,EXECUTE,pending valid,run EVOLUTION_SUPPORT adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0792,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0792,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0792,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0792,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0793,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0793,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0793,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0793,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0793,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0793,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0793,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0793,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0793,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0794,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0794,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0794,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0794,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0794,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0794,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0794,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0794,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0794,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0795,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0795,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0795,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0795,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0795,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0795,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0795,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0795,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0795,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0796,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0796,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0796,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0796,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0796,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0796,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0796,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0796,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0796,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0797,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0797,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0797,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0797,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0797,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0797,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0797,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0797,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0797,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0798,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0798,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0798,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0798,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0798,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0798,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0798,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0798,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0798,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0799,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0799,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0799,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0799,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0799,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0799,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0799,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0799,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0799,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0800,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0800,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0800,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0800,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0800,EXECUTE,pending valid,run CAPTURE adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0800,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0800,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0800,FULL,party/PC/queue unavailable,show FULL; consume nothing; clear pending,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0800,DONE,ledger or commit true,show SUCCESS or ALREADY; no duplicate,DONE,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0801,CHECK_UNLOCK,host interaction,test unlock expression,CHECK_LEDGER,LOCKED,LOCKED,LOCKED,LOCKED,LOCKED,NONE,NONE
EVENT_SPECIAL_NATIONAL_0801,CHECK_LEDGER,unlock true,test shared ledger/dex migration,OFFER,DONE,DONE,DONE,DONE,DONE,NONE,NONE
EVENT_SPECIAL_NATIONAL_0801,OFFER,not already complete,show INTRO; Yes/No,PREPARE,RETRY,RETRY,RETRY,RETRY,RETRY,NONE,NONE
EVENT_SPECIAL_NATIONAL_0801,PREPARE,Yes selected,write pending transaction only; reserve no item/flag,EXECUTE,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0801,EXECUTE,pending valid,run GIFT adapter,COMMIT,RETRY,RETRY,RETRY,FULL,FULL,NONE,clear pending; restore unconsumed source item; no capture ledger write
EVENT_SPECIAL_NATIONAL_0801,COMMIT,operation success,"write ledger, dex, claim count; persist atomically; clear pending",DONE,RETRY,RETRY,RETRY,RETRY,RETRY,ledger+dex+claim only in COMMIT,NONE
EVENT_SPECIAL_NATIONAL_0801,RETRY,cancel/defeat/escape/reset recovery,clear pending; leave encounter/claim available,OFFER,OFFER,OFFER,OFFER,OFFER,OFFER,NONE,clear pending; restore unconsumed source item; no capture ledger write
