route_key,prerequisite_kind,prerequisite_key,edge_status,evidence
ROUTE_0311_VEGA_311,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/112:VEGA_NATIVE:FISHING:Lv35-45
ROUTE_0311_VEGA_311,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0312_VEGA_312,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/37:VEGA_NATIVE:LAND:Lv44-44
ROUTE_0312_VEGA_312,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0313_SHUPPET,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/4:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0313_SHUPPET,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0314_BANETTE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 313; evolution root 0x09F79290
ROUTE_0314_BANETTE,SPECIES,SPECIES_KEY_SHUPPET,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 313; evolution root 0x09F79290
ROUTE_0314_BANETTE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0315_RALTS,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/61:VEGA_NATIVE:LAND:Lv45-45
ROUTE_0315_RALTS,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0316_KIRLIA,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/56:VEGA_NATIVE:LAND:Lv48-49
ROUTE_0316_KIRLIA,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0317_DWEBBLE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/45:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0317_DWEBBLE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0318_CACNEA,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/62:VEGA_NATIVE:LAND:Lv52-52
ROUTE_0318_CACNEA,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0319_CACTURNE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/117:VEGA_NATIVE:LAND:Lv85-92
ROUTE_0319_CACTURNE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0320_VEGA_320,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 336; evolution root 0x09F79290
ROUTE_0320_VEGA_320,SPECIES,SPECIES_KEY_VEGA_336,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 336; evolution root 0x09F79290
ROUTE_0320_VEGA_320,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0321_PILOSWINE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 340; evolution root 0x09F79290
ROUTE_0321_PILOSWINE,SPECIES,SPECIES_KEY_SWINUB,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 340; evolution root 0x09F79290
ROUTE_0321_PILOSWINE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0322_GARDEVOIR,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 316; evolution root 0x09F79290
ROUTE_0322_GARDEVOIR,SPECIES,SPECIES_KEY_KIRLIA,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 316; evolution root 0x09F79290
ROUTE_0322_GARDEVOIR,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0323_VEGA_323,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/45:VEGA_NATIVE:WATER:Lv30-40
ROUTE_0323_VEGA_323,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0324_LAPRAS,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/12:VEGA_NATIVE:WATER:Lv40-45
ROUTE_0324_LAPRAS,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0325_LILLIGANT,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 381; evolution root 0x09F79290
ROUTE_0325_LILLIGANT,SPECIES,SPECIES_KEY_PETILIL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 381; evolution root 0x09F79290
ROUTE_0325_LILLIGANT,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0326_VEGA_326,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/109:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0326_VEGA_326,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0327_VEGA_327,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 326; evolution root 0x09F79290
ROUTE_0327_VEGA_327,SPECIES,SPECIES_KEY_VEGA_326,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 326; evolution root 0x09F79290
ROUTE_0327_VEGA_327,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0328_VEGA_328,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 391; evolution root 0x09F79290
ROUTE_0328_VEGA_328,SPECIES,SPECIES_KEY_VEGA_391,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 391; evolution root 0x09F79290
ROUTE_0328_VEGA_328,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0329_VEGA_329,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 391; evolution root 0x09F79290
ROUTE_0329_VEGA_329,SPECIES,SPECIES_KEY_VEGA_391,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 391; evolution root 0x09F79290
ROUTE_0329_VEGA_329,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0330_SKORUPI,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/61:VEGA_NATIVE:LAND:Lv47-47
ROUTE_0330_SKORUPI,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0331_DRAPION,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/118:VEGA_NATIVE:LAND:Lv90-100
ROUTE_0331_DRAPION,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0332_CARNIVINE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/109:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0332_CARNIVINE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0333_VEGA_333,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/109:VEGA_NATIVE:LAND:Lv50-50
ROUTE_0333_VEGA_333,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0334_VEGA_334,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/52:VEGA_NATIVE:LAND:Lv46-46
ROUTE_0334_VEGA_334,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0335_VEGA_335,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/55:VEGA_NATIVE:LAND:Lv48-48
ROUTE_0335_VEGA_335,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0336_VEGA_336,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv10-30
ROUTE_0336_VEGA_336,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0337_VEGA_337,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/112:VEGA_NATIVE:LAND:Lv68-77
ROUTE_0337_VEGA_337,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0338_VEGA_338,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/45:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0338_VEGA_338,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0339_VEGA_339,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 314; evolution root 0x09F79290
ROUTE_0339_VEGA_339,SPECIES,SPECIES_KEY_BANETTE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 314; evolution root 0x09F79290
ROUTE_0339_VEGA_339,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0340_SWINUB,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv48-49
ROUTE_0340_SWINUB,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0341_DUNSPARCE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/45:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0341_DUNSPARCE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0342_VEGA_342,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 341; evolution root 0x09F79290
ROUTE_0342_VEGA_342,SPECIES,SPECIES_KEY_DUNSPARCE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 341; evolution root 0x09F79290
ROUTE_0342_VEGA_342,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0343_FARFETCHD,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/106:VEGA_NATIVE:LAND:Lv49-49
ROUTE_0343_FARFETCHD,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0344_VEGA_344,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 334; evolution root 0x09F79290
ROUTE_0344_VEGA_344,SPECIES,SPECIES_KEY_VEGA_334,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 334; evolution root 0x09F79290
ROUTE_0344_VEGA_344,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0345_VEGA_345,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/55:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0345_VEGA_345,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0346_TORKOAL,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/86:VEGA_NATIVE:LAND:Lv48-49
ROUTE_0346_TORKOAL,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0347_VEGA_347,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/110:VEGA_NATIVE:LAND:Lv61-71
ROUTE_0347_VEGA_347,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0348_LUVDISC,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv5-10
ROUTE_0348_LUVDISC,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0349_VEGA_349,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv30-50
ROUTE_0349_VEGA_349,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0350_VEGA_350,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 336; evolution root 0x09F79290
ROUTE_0350_VEGA_350,SPECIES,SPECIES_KEY_VEGA_336,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 336; evolution root 0x09F79290
ROUTE_0350_VEGA_350,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0351_MAMOSWINE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 321; evolution root 0x09F79290
ROUTE_0351_MAMOSWINE,SPECIES,SPECIES_KEY_PILOSWINE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 321; evolution root 0x09F79290
ROUTE_0351_MAMOSWINE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0352_STUNFISK,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/45:VEGA_NATIVE:FISHING:Lv5-10
ROUTE_0352_STUNFISK,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0353_VEGA_353,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/110:VEGA_NATIVE:LAND:Lv64-74
ROUTE_0353_VEGA_353,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0354_CRYOGONAL,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/100:VEGA_NATIVE:LAND:Lv49-49
ROUTE_0354_CRYOGONAL,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0355_GALLADE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 316; evolution root 0x09F79290
ROUTE_0355_GALLADE,SPECIES,SPECIES_KEY_KIRLIA,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 316; evolution root 0x09F79290
ROUTE_0355_GALLADE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0356_VEGA_356,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/118:VEGA_NATIVE:WATER:Lv35-50
ROUTE_0356_VEGA_356,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0357_VEGA_357,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/3:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0357_VEGA_357,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0358_VEGA_358,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/110:VEGA_NATIVE:LAND:Lv61-71
ROUTE_0358_VEGA_358,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0359_KLINK,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/87:VEGA_NATIVE:LAND:Lv48-48
ROUTE_0359_KLINK,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0360_VEGA_360,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 376; evolution root 0x09F79290
ROUTE_0360_VEGA_360,SPECIES,SPECIES_KEY_DELIBIRD,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 376; evolution root 0x09F79290
ROUTE_0360_VEGA_360,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0361_FERROTHORN,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/113:VEGA_NATIVE:LAND:Lv75-83
ROUTE_0361_FERROTHORN,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0362_TYNAMO,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/87:VEGA_NATIVE:LAND:Lv47-47
ROUTE_0362_TYNAMO,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0363_GEODUDE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/37:VEGA_NATIVE:ROCK:Lv5-20
ROUTE_0363_GEODUDE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0364_HAPPINY,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/32:VEGA_NATIVE:FISHING:Lv2-2
ROUTE_0364_HAPPINY,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0365_CHANSEY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 364; evolution root 0x09F79290
ROUTE_0365_CHANSEY,SPECIES,SPECIES_KEY_HAPPINY,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 364; evolution root 0x09F79290
ROUTE_0365_CHANSEY,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0366_BLISSEY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 365; evolution root 0x09F79290
ROUTE_0366_BLISSEY,SPECIES,SPECIES_KEY_CHANSEY,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 365; evolution root 0x09F79290
ROUTE_0366_BLISSEY,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0367_GRAVELER,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/37:VEGA_NATIVE:ROCK:Lv30-40
ROUTE_0367_GRAVELER,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0368_GOLEM,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/117:VEGA_NATIVE:LAND:Lv85-92
ROUTE_0368_GOLEM,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0369_EELEKTRIK,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/110:VEGA_NATIVE:LAND:Lv61-71
ROUTE_0369_EELEKTRIK,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0370_SANDSHREW,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/56:VEGA_NATIVE:LAND:Lv45-46
ROUTE_0370_SANDSHREW,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0371_SANDSLASH,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/45:VEGA_NATIVE:LAND:Lv50-50
ROUTE_0371_SANDSLASH,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0372_VEGA_372,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 371; evolution root 0x09F79290
ROUTE_0372_VEGA_372,SPECIES,SPECIES_KEY_SANDSLASH,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 371; evolution root 0x09F79290
ROUTE_0372_VEGA_372,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0373_VEGA_373,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 343; evolution root 0x09F79290
ROUTE_0373_VEGA_373,SPECIES,SPECIES_KEY_FARFETCHD,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 343; evolution root 0x09F79290
ROUTE_0373_VEGA_373,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0374_SCRAGGY,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/63:VEGA_NATIVE:LAND:Lv46-46
ROUTE_0374_SCRAGGY,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0375_SCRAFTY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 374; evolution root 0x09F79290
ROUTE_0375_SCRAFTY,SPECIES,SPECIES_KEY_SCRAGGY,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 374; evolution root 0x09F79290
ROUTE_0375_SCRAFTY,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0376_DELIBIRD,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/3:VEGA_NATIVE:LAND:Lv48-49
ROUTE_0376_DELIBIRD,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0377_CRUSTLE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/117:VEGA_NATIVE:LAND:Lv85-92
ROUTE_0377_CRUSTLE,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0378_FERROSEED,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/32:VEGA_NATIVE:FISHING:Lv2-2
ROUTE_0378_FERROSEED,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0379_KLINKLANG,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 380; evolution root 0x09F79290
ROUTE_0379_KLINKLANG,SPECIES,SPECIES_KEY_KLANG,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 380; evolution root 0x09F79290
ROUTE_0379_KLINKLANG,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0380_KLANG,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:3/49:VEGA_NATIVE:LAND:Lv52-53
ROUTE_0380_KLANG,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0381_PETILIL,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:1/109:VEGA_NATIVE:LAND:Lv47-48
ROUTE_0381_PETILIL,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0382_VEGA_382,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 315; evolution root 0x09F79290
ROUTE_0382_VEGA_382,SPECIES,SPECIES_KEY_RALTS,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 315; evolution root 0x09F79290
ROUTE_0382_VEGA_382,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0383_VEGA_383,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 382; evolution root 0x09F79290
