collection_key,species_key,canonical_id,display_name,target_status,primary_route_key,fallback_route_key,region,logical_location_key,physical_map_key,group_id,map_id,host_kind,host_key,host_local_id_or_bg_index,x,y,elevation,method,method_detail,prerequisite_species_key,unlock_key,level_or_egg,repeatability,missable_policy,defeat_policy,party_full_policy,box_full_policy,rtc_fallback,shared_capture_key,runtime_status,physical_status,evidence,implementation_priority,notes
COLLECTION_VEGA_0327,SPECIES_KEY_VEGA_327,327,サムラダケ,REQUIRED_VEGA_ORIGINAL,ROUTE_0327_VEGA_327,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,exact ROM evolution edge; trigger and supply require audit,SPECIES_KEY_VEGA_326,UNLOCK_EVOLUTION_GLOBAL,exact ROM evolution edge; trigger and supply require audit,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 326; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_VEGA_0328,SPECIES_KEY_VEGA_328,328,ブレイドン,REQUIRED_VEGA_ORIGINAL,ROUTE_0328_VEGA_328,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,exact ROM evolution edge; trigger and supply require audit,SPECIES_KEY_VEGA_391,UNLOCK_EVOLUTION_GLOBAL,exact ROM evolution edge; trigger and supply require audit,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 391; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_VEGA_0329,SPECIES_KEY_VEGA_329,329,ブレイオー,REQUIRED_VEGA_ORIGINAL,ROUTE_0329_VEGA_329,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,exact ROM evolution edge; trigger and supply require audit,SPECIES_KEY_VEGA_391,UNLOCK_EVOLUTION_GLOBAL,exact ROM evolution edge; trigger and supply require audit,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 391; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0451,SPECIES_KEY_SKORUPI,330,スコルピ,REQUIRED_BASE,ROUTE_0330_SKORUPI,FALLBACK_DIRECT_0330,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_061,3,61,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.47,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/61:VEGA_NATIVE:LAND:Lv47-47,P2,other verified sources: ROM_WILD:3/61:VEGA_NATIVE:LAND:Lv48-48; ROM_WILD:1/118:VEGA_NATIVE:LAND:Lv90-100; ROM_WILD:96/1:K26:FISHING:Lv70-76; ROM_WILD:96/1:K26:LAND:Lv70-76; ROM_WILD:96/1:K26:ROCK:Lv70-76; ROM_WILD:96/1:K26:WATER:Lv70-76; ROM_WILD:97/0:K26:FISHING:Lv70-76; ROM_WILD:97/0:K26:LAND:Lv70-76; ROM_WILD:97/0:K26:ROCK:Lv70-76; ROM_WILD:97/0:K26:WATER:Lv70-76
COLLECTION_NATIONAL_0452,SPECIES_KEY_DRAPION,331,ドラピオン,REQUIRED_BASE,ROUTE_0331_DRAPION,,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_118,1,118,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.90-100,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/118:VEGA_NATIVE:LAND:Lv90-100,P2,other verified sources:
COLLECTION_NATIONAL_0455,SPECIES_KEY_CARNIVINE,332,マスキッパ,REQUIRED_BASE,ROUTE_0332_CARNIVINE,FALLBACK_DIRECT_0332,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_109,1,109,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.47-48,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/109:VEGA_NATIVE:LAND:Lv47-48,P2,other verified sources: ROM_WILD:1/109:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:97/64:K35:FISHING:Lv85-94; ROM_WILD:97/64:K35:LAND:Lv85-94; ROM_WILD:97/68:K35:FISHING:Lv85-94; ROM_WILD:97/68:K35:LAND:Lv85-94
COLLECTION_VEGA_0333,SPECIES_KEY_VEGA_333,333,アルデッパ,REQUIRED_VEGA_ORIGINAL,ROUTE_0333_VEGA_333,,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_109,1,109,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.50,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/109:VEGA_NATIVE:LAND:Lv50-50,P2,other verified sources:
COLLECTION_VEGA_0334,SPECIES_KEY_VEGA_334,334,ゴキブロス,REQUIRED_VEGA_ORIGINAL,ROUTE_0334_VEGA_334,FALLBACK_DIRECT_0334,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_052,1,52,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.46,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/52:VEGA_NATIVE:LAND:Lv46-46,P2,other verified sources: ROM_WILD:1/52:VEGA_NATIVE:LAND:Lv47-47; ROM_WILD:3/61:VEGA_NATIVE:LAND:Lv47-48; ROM_WILD:1/52:VEGA_NATIVE:LAND:Lv48-48; ROM_WILD:1/52:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:3/61:VEGA_NATIVE:LAND:Lv49-50
COLLECTION_VEGA_0335,SPECIES_KEY_VEGA_335,335,ビビッドン,REQUIRED_VEGA_ORIGINAL,ROUTE_0335_VEGA_335,FALLBACK_DIRECT_0335,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_055,1,55,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.48,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/55:VEGA_NATIVE:LAND:Lv48-48,P2,other verified sources: ROM_WILD:1/56:VEGA_NATIVE:LAND:Lv48-48; ROM_WILD:1/99:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:1/99:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:1/111:VEGA_NATIVE:LAND:Lv64-74
COLLECTION_VEGA_0336,SPECIES_KEY_VEGA_336,336,ドルン,REQUIRED_VEGA_ORIGINAL,ROUTE_0336_VEGA_336,FALLBACK_DIRECT_0336,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_118,1,118,WILD_HEADER,,,,,,WILD_TABLE,FISHING,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.10-30,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv10-30,P2,other verified sources: ROM_WILD:3/25:VEGA_NATIVE:FISHING:Lv20-30; ROM_WILD:3/26:VEGA_NATIVE:FISHING:Lv20-30; ROM_WILD:3/4:VEGA_NATIVE:FISHING:Lv20-30; ROM_WILD:3/27:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/28:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/29:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/30:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/31:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/8:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv30-40; ROM_WILD:1/118:VEGA_NATIVE:WATER:Lv30-50; ROM_WILD:3/25:VEGA_NATIVE:FISHING:Lv30-40; ROM_WILD:3/26:VEGA_NATIVE:FISHING:Lv30-40; ROM_WILD:3/4:VEGA_NATIVE:FISHING:Lv30-40; ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv35-45; ROM_WILD:3/4:VEGA_NATIVE:FISHING:Lv40-45
COLLECTION_VEGA_0337,SPECIES_KEY_VEGA_337,337,バーネッコ,REQUIRED_VEGA_ORIGINAL,ROUTE_0337_VEGA_337,,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_112,1,112,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.68-77,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/112:VEGA_NATIVE:LAND:Lv68-77,P2,other verified sources:
COLLECTION_VEGA_0338,SPECIES_KEY_VEGA_338,338,コケゾー,REQUIRED_VEGA_ORIGINAL,ROUTE_0338_VEGA_338,FALLBACK_DIRECT_0338,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_045,3,45,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.47-48,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/45:VEGA_NATIVE:LAND:Lv47-48,P2,other verified sources: ROM_WILD:3/56:VEGA_NATIVE:LAND:Lv47-47; ROM_WILD:3/45:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:1/110:VEGA_NATIVE:LAND:Lv61-71
COLLECTION_VEGA_0339,SPECIES_KEY_VEGA_339,339,オンネット,REQUIRED_VEGA_ORIGINAL,ROUTE_0339_VEGA_339,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,exact ROM evolution edge; trigger and supply require audit,SPECIES_KEY_BANETTE,UNLOCK_EVOLUTION_GLOBAL,exact ROM evolution edge; trigger and supply require audit,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 314; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0220,SPECIES_KEY_SWINUB,340,ウリムー,REQUIRED_BASE,ROUTE_0340_SWINUB,FALLBACK_DIRECT_0340,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_085,1,85,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.48-49,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv48-49,P2,other verified sources: ROM_WILD:3/59:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:1/85:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:97/83:K38:FISHING:Lv88-96; ROM_WILD:97/83:K38:LAND:Lv88-96; ROM_WILD:97/83:K38:ROCK:Lv88-96; ROM_WILD:97/83:K38:WATER:Lv88-96; ROM_WILD:97/84:K38:FISHING:Lv88-96; ROM_WILD:97/84:K38:LAND:Lv88-96; ROM_WILD:97/84:K38:ROCK:Lv88-96; ROM_WILD:97/84:K38:WATER:Lv88-96; ROM_WILD:97/85:K38:FISHING:Lv88-96; ROM_WILD:97/85:K38:LAND:Lv88-96; ROM_WILD:97/85:K38:ROCK:Lv88-96; ROM_WILD:97/85:K38:WATER:Lv88-96; ROM_WILD:97/86:K38:FISHING:Lv88-96; ROM_WILD:97/86:K38:LAND:Lv88-96; ROM_WILD:97/86:K38:ROCK:Lv88-96; ROM_WILD:97/86:K38:WATER:Lv88-96; ROM_WILD:97/87:K38:FISHING:Lv88-96; ROM_WILD:97/87:K38:LAND:Lv88-96; ROM_WILD:97/87:K38:ROCK:Lv88-96; ROM_WILD:97/87:K38:WATER:Lv88-96
COLLECTION_NATIONAL_0206,SPECIES_KEY_DUNSPARCE,341,ノコッチ,REQUIRED_BASE,ROUTE_0341_DUNSPARCE,FALLBACK_DIRECT_0341,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_045,3,45,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.47-48,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/45:VEGA_NATIVE:LAND:Lv47-48,P2,other verified sources: ROM_WILD:3/56:VEGA_NATIVE:LAND:Lv47-48; ROM_WILD:3/45:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:3/56:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:97/81:K30:LAND:Lv80-87; ROM_WILD:97/81:K30:ROCK:Lv80-87; ROM_WILD:97/81:K30:WATER:Lv80-87; ROM_WILD:97/82:K30:LAND:Lv80-87; ROM_WILD:97/82:K30:ROCK:Lv80-87; ROM_WILD:97/82:K30:WATER:Lv80-87
COLLECTION_VEGA_0342,SPECIES_KEY_VEGA_342,342,ノコウテイ,REQUIRED_VEGA_ORIGINAL,ROUTE_0342_VEGA_342,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,exact ROM evolution edge; trigger and supply require audit,SPECIES_KEY_DUNSPARCE,UNLOCK_EVOLUTION_GLOBAL,exact ROM evolution edge; trigger and supply require audit,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 341; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0083,SPECIES_KEY_FARFETCHD,343,カモネギ,REQUIRED_BASE,ROUTE_0343_FARFETCHD,FALLBACK_DIRECT_0343,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_106,1,106,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.49,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/106:VEGA_NATIVE:LAND:Lv49-49,P2,other verified sources: ROM_WILD:3/46:VEGA_NATIVE:LAND:Lv49-50; ROM_WILD:1/106:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:3/47:VEGA_NATIVE:LAND:Lv50-51; ROM_WILD:3/49:VEGA_NATIVE:LAND:Lv50-51; ROM_WILD:3/46:VEGA_NATIVE:LAND:Lv51-51; ROM_WILD:3/47:VEGA_NATIVE:LAND:Lv52-52; ROM_WILD:3/49:VEGA_NATIVE:LAND:Lv52-52; ROM_WILD:96/23:K12:FISHING:Lv82-87; ROM_WILD:96/23:K12:LAND:Lv82-87
COLLECTION_VEGA_0344,SPECIES_KEY_VEGA_344,344,カミギリー,REQUIRED_VEGA_ORIGINAL,ROUTE_0344_VEGA_344,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,exact ROM evolution edge; trigger and supply require audit,SPECIES_KEY_VEGA_334,UNLOCK_EVOLUTION_GLOBAL,exact ROM evolution edge; trigger and supply require audit,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 334; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_VEGA_0345,SPECIES_KEY_VEGA_345,345,レファン,REQUIRED_VEGA_ORIGINAL,ROUTE_0345_VEGA_345,FALLBACK_DIRECT_0345,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_055,1,55,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.47-48,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/55:VEGA_NATIVE:LAND:Lv47-48,P2,other verified sources: ROM_WILD:1/56:VEGA_NATIVE:LAND:Lv47-47; ROM_WILD:1/56:VEGA_NATIVE:LAND:Lv48-48; ROM_WILD:1/99:VEGA_NATIVE:LAND:Lv48-49; ROM_WILD:1/55:VEGA_NATIVE:LAND:Lv49-49; ROM_WILD:1/55:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:1/99:VEGA_NATIVE:LAND:Lv50-51; ROM_WILD:1/110:VEGA_NATIVE:LAND:Lv61-71
COLLECTION_NATIONAL_0324,SPECIES_KEY_TORKOAL,346,コータス,REQUIRED_BASE,ROUTE_0346_TORKOAL,FALLBACK_DIRECT_0346,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_086,1,86,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.48-49,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/86:VEGA_NATIVE:LAND:Lv48-49,P2,other verified sources: ROM_WILD:3/54:VEGA_NATIVE:LAND:Lv48-49; ROM_WILD:3/54:VEGA_NATIVE:LAND:Lv50-50; ROM_WILD:1/110:VEGA_NATIVE:LAND:Lv61-71; ROM_WILD:96/32:K21:FISHING:Lv89-94; ROM_WILD:96/32:K21:LAND:Lv89-94; ROM_WILD:96/32:K21:ROCK:Lv89-94; ROM_WILD:96/32:K21:WATER:Lv89-94; ROM_WILD:96/33:K21:FISHING:Lv89-94; ROM_WILD:96/33:K21:LAND:Lv89-94; ROM_WILD:96/33:K21:ROCK:Lv89-94; ROM_WILD:96/33:K21:WATER:Lv89-94
COLLECTION_VEGA_0347,SPECIES_KEY_VEGA_347,347,ストータス,REQUIRED_VEGA_ORIGINAL,ROUTE_0347_VEGA_347,,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_110,1,110,WILD_HEADER,,,,,,WILD_TABLE,LAND,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.61-71,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/110:VEGA_NATIVE:LAND:Lv61-71,P2,other verified sources:
COLLECTION_NATIONAL_0370,SPECIES_KEY_LUVDISC,348,ラブカス,REQUIRED_BASE,ROUTE_0348_LUVDISC,FALLBACK_DIRECT_0348,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_118,1,118,WILD_HEADER,,,,,,WILD_TABLE,FISHING,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.5-10,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv5-10,P2,other verified sources: ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:3/45:VEGA_NATIVE:FISHING:Lv5-10; ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/45:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv20-30; ROM_WILD:3/38:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:3/9:VEGA_NATIVE:FISHING:Lv25-35; ROM_WILD:1/64:VEGA_NATIVE:FISHING:Lv30-40; ROM_WILD:1/112:VEGA_NATIVE:FISHING:Lv35-55; ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv35-50; ROM_WILD:3/38:VEGA_NATIVE:FISHING:Lv35-40; ROM_WILD:3/9:VEGA_NATIVE:FISHING:Lv35-40; ROM_WILD:96/26:K15:FISHING:Lv85-90; ROM_WILD:96/26:K15:LAND:Lv85-90
COLLECTION_VEGA_0349,SPECIES_KEY_VEGA_349,349,ラブリン,REQUIRED_VEGA_ORIGINAL,ROUTE_0349_VEGA_349,FALLBACK_DIRECT_0349,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_01_118,1,118,WILD_HEADER,,,,,,WILD_TABLE,FISHING,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.30-50,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv30-50,P2,other verified sources: ROM_WILD:1/118:VEGA_NATIVE:FISHING:Lv35-55
COLLECTION_VEGA_0350,SPECIES_KEY_VEGA_350,350,オールガ,REQUIRED_VEGA_ORIGINAL,ROUTE_0350_VEGA_350,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,exact ROM evolution edge; trigger and supply require audit,SPECIES_KEY_VEGA_336,UNLOCK_EVOLUTION_GLOBAL,exact ROM evolution edge; trigger and supply require audit,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 336; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0473,SPECIES_KEY_MAMOSWINE,351,マンムー,REQUIRED_BASE,ROUTE_0351_MAMOSWINE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋げんしのちからを覚えている（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_PILOSWINE,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋げんしのちからを覚えている（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SUPPLY_VALIDATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,audit evolution_supply_routes.csv,,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED,GLOBAL_RUNTIME,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 321; evolution root 0x09F79290,P1,edge存在だけを完全入手扱いしない。全条件供給のexact-ROM試験が必要。
COLLECTION_NATIONAL_0618,SPECIES_KEY_STUNFISK,352,マッギョ,REQUIRED_BASE,ROUTE_0352_STUNFISK,FALLBACK_DIRECT_0352,TOHOKU,VEGA_NATIVE,VEGA_PHYSICAL_03_045,3,45,WILD_HEADER,,,,,,WILD_TABLE,FISHING,,UNLOCK_EXISTING_MAP_PROGRESSION,Lv.5-10,REPEATABLE_WILD,NON_MISSABLE,normal wild encounter,normal capture storage,normal capture failure/no duplicate,ecology radar fixed mode when source condition is time-based,,ROM_REACHABLE_VERIFIED,EXISTING_ROM_VERIFIED,ROM_WILD:3/45:VEGA_NATIVE:FISHING:Lv5-10,P2,other verified sources: ROM_WILD:3/45:VEGA_NATIVE:FISHING:Lv10-30; ROM_WILD:3/45:VEGA_NATIVE:WATER:Lv30-45; ROM_WILD:3/45:VEGA_NATIVE:FISHING:Lv35-45; ROM_WILD:96/21:K10:FISHING:Lv78-84; ROM_WILD:96/21:K10:LAND:Lv78-84; ROM_WILD:96/21:K10:ROCK:Lv78-84
