collection_key,species_key,canonical_id,display_name,national_no,vega_internal_id,base_or_form,target_status,completion_weight,route_required,is_official,family_key,form_key,source_classification,current_audit_class,exclusion_reason,evidence,notes
COLLECTION_VEGA_0333,SPECIES_KEY_VEGA_333,333,アルデッパ,,333,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0333,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0334,SPECIES_KEY_VEGA_334,334,ゴキブロス,,334,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0334,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0335,SPECIES_KEY_VEGA_335,335,ビビッドン,,335,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0335,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0336,SPECIES_KEY_VEGA_336,336,ドルン,,336,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0336,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0337,SPECIES_KEY_VEGA_337,337,バーネッコ,,337,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0337,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0338,SPECIES_KEY_VEGA_338,338,コケゾー,,338,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0338,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0339,SPECIES_KEY_VEGA_339,339,オンネット,,339,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0339,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0220,SPECIES_KEY_SWINUB,340,ウリムー,220,340,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0112,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0206,SPECIES_KEY_DUNSPARCE,341,ノコッチ,206,341,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0103,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0342,SPECIES_KEY_VEGA_342,342,ノコウテイ,,342,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0342,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0083,SPECIES_KEY_FARFETCHD,343,カモネギ,83,343,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0035,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0344,SPECIES_KEY_VEGA_344,344,カミギリー,,344,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0344,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0345,SPECIES_KEY_VEGA_345,345,レファン,,345,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0345,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0324,SPECIES_KEY_TORKOAL,346,コータス,324,346,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0163,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0347,SPECIES_KEY_VEGA_347,347,ストータス,,347,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0347,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0370,SPECIES_KEY_LUVDISC,348,ラブカス,370,348,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0190,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0349,SPECIES_KEY_VEGA_349,349,ラブリン,,349,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0349,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0350,SPECIES_KEY_VEGA_350,350,オールガ,,350,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0350,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0473,SPECIES_KEY_MAMOSWINE,351,マンムー,473,351,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0112,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0618,SPECIES_KEY_STUNFISK,352,マッギョ,618,352,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0313,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0353,SPECIES_KEY_VEGA_353,353,ヒカリゴケ,,353,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0353,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0615,SPECIES_KEY_CRYOGONAL,354,フリージオ,615,354,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0311,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0475,SPECIES_KEY_GALLADE,355,エルレイド,475,355,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0140,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0356,SPECIES_KEY_VEGA_356,356,セルディー,,356,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0356,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0357,SPECIES_KEY_VEGA_357,357,コゴボー,,357,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0357,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0358,SPECIES_KEY_VEGA_358,358,ガネーシャ,,358,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0358,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0599,SPECIES_KEY_KLINK,359,ギアル,599,359,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0305,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0360,SPECIES_KEY_VEGA_360,360,プレゼンタ,,360,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0360,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0598,SPECIES_KEY_FERROTHORN,361,ナットレイ,598,361,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0304,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0602,SPECIES_KEY_TYNAMO,362,シビシラス,602,362,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0306,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0074,SPECIES_KEY_GEODUDE,363,イシツブテ,74,363,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0031,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0440,SPECIES_KEY_HAPPINY,364,ピンプク,440,364,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0051,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0113,SPECIES_KEY_CHANSEY,365,ラッキー,113,365,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0051,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0242,SPECIES_KEY_BLISSEY,366,ハピナス,242,366,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0051,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0075,SPECIES_KEY_GRAVELER,367,ゴローン,75,367,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0031,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0076,SPECIES_KEY_GOLEM,368,ゴローニャ,76,368,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0031,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0603,SPECIES_KEY_EELEKTRIK,369,シビビール,603,369,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0306,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0027,SPECIES_KEY_SANDSHREW,370,サンド,27,370,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0011,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0028,SPECIES_KEY_SANDSLASH,371,サンドパン,28,371,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0011,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0372,SPECIES_KEY_VEGA_372,372,サンドリル,,372,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0372,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0373,SPECIES_KEY_VEGA_373,373,カモナイツ,,373,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0373,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0559,SPECIES_KEY_SCRAGGY,374,ズルッグ,559,374,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0285,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0560,SPECIES_KEY_SCRAFTY,375,ズルズキン,560,375,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0285,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0225,SPECIES_KEY_DELIBIRD,376,デリバード,225,376,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0115,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0558,SPECIES_KEY_CRUSTLE,377,イワパレス,558,377,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0284,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0597,SPECIES_KEY_FERROSEED,378,テッシード,597,378,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0304,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0601,SPECIES_KEY_KLINKLANG,379,ギギギアル,601,379,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0305,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0600,SPECIES_KEY_KLANG,380,ギギアル,600,380,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0305,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0548,SPECIES_KEY_PETILIL,381,チュリネ,548,381,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0279,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0382,SPECIES_KEY_VEGA_382,382,キルギシア,,382,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0382,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0383,SPECIES_KEY_VEGA_383,383,シルドール,,383,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0383,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0384,SPECIES_KEY_VEGA_384,384,セルシィ,,384,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0384,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0385,SPECIES_KEY_VEGA_385,385,テルテン,,385,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0385,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0386,SPECIES_KEY_VEGA_386,386,ワークロ,,386,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0386,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0387,SPECIES_KEY_VEGA_387,387,アリンセス,,387,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0387,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0388,SPECIES_KEY_VEGA_388,388,ティオルス,,388,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0388,,VEGA_ORIGINAL,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0389,SPECIES_KEY_VEGA_389,389,プテリクス,,389,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0389,,VEGA_ORIGINAL,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0390,SPECIES_KEY_VEGA_390,390,ティラノス,,390,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0390,,VEGA_ORIGINAL,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0391,SPECIES_KEY_VEGA_391,391,ブレイバー,,391,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0391,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0392,SPECIES_KEY_VEGA_392,392,ヤマネツ,,392,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0392,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0393,SPECIES_KEY_VEGA_393,393,ヒササビ,,393,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0393,,VEGA_ORIGINAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_VEGA_0394,SPECIES_KEY_VEGA_394,394,シャーモン,,394,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0394,,VEGA_ORIGINAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
COLLECTION_NATIONAL_0619,SPECIES_KEY_MIENFOO,395,コジョフー,619,395,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0314,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0620,SPECIES_KEY_MIENSHAO,396,コジョンド,620,396,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0314,,VEGA_DPE_CANONICAL,EXISTING_ROM_EVOLUTION_EDGE_TRIGGER_AUDIT,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0551,SPECIES_KEY_SANDILE,397,メグロコ,551,397,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0281,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0552,SPECIES_KEY_KROKOROK,398,ワルビル,552,398,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0281,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_NATIONAL_0553,SPECIES_KEY_KROOKODILE,399,ワルビアル,553,399,BASE,REQUIRED_BASE,1,yes,true,OFFICIAL_CHAIN_0281,,VEGA_DPE_CANONICAL,EXISTING_ROM_WILD_OR_ECOLOGY,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv,
COLLECTION_VEGA_0400,SPECIES_KEY_VEGA_400,400,ロイツァー,,400,BASE,REQUIRED_VEGA_ORIGINAL,1,yes,false,VEGA_INTERNAL_FAMILY_0400,,VEGA_ORIGINAL,EVENT_GIFT_OR_ROUTE_AUDIT_REQUIRED,,snapshot/manifests/species_ids.csv; analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; analysis/VEGA_ORIGINAL_COLLECTION_TARGET_REVIEW_206.csv,
