encounter_key,normalization_action,original_trainer_id,runtime_trainer_id,trainer_id_allocation_reason,original_battle_type,normalized_battle_type,original_physical_map_key,normalized_physical_map_key,original_script_key,normalized_script_key,original_owner,archive_consumer_key,unlock_expression,original_defeat_state_key,normalized_defeat_state_key
ENC_TOHOKU_REF_0180,PRESERVE_ORIGINAL_CONSUMER,1105,1105,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_025,VEGA_PHYSICAL_03_025,SCRIPT_TRAINER_V5_TOHOKU_REF_0180,SCRIPT_TRAINER_V5_TOHOKU_REF_0180,ENC_TOHOKU_REF_0180,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0180_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0180_DEFEATED
ENC_TOHOKU_REF_0181,PRESERVE_ORIGINAL_CONSUMER,189,189,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_026,VEGA_PHYSICAL_03_026,SCRIPT_TRAINER_V5_TOHOKU_REF_0181,SCRIPT_TRAINER_V5_TOHOKU_REF_0181,ENC_TOHOKU_REF_0181,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0181_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0181_DEFEATED
ENC_TOHOKU_REF_0182,PRESERVE_ORIGINAL_CONSUMER,1106,1106,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_026,VEGA_PHYSICAL_03_026,SCRIPT_TRAINER_V5_TOHOKU_REF_0182,SCRIPT_TRAINER_V5_TOHOKU_REF_0182,ENC_TOHOKU_REF_0182,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0182_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0182_DEFEATED
ENC_TOHOKU_REF_0183,PRESERVE_ORIGINAL_CONSUMER,19,19,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_091,VEGA_PHYSICAL_01_091,SCRIPT_TRAINER_V5_TOHOKU_REF_0183,SCRIPT_TRAINER_V5_TOHOKU_REF_0183,ENC_TOHOKU_REF_0183,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0183_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0183_DEFEATED
ENC_TOHOKU_REF_0184,PRESERVE_ORIGINAL_CONSUMER,190,190,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_020,VEGA_PHYSICAL_03_020,SCRIPT_TRAINER_V5_TOHOKU_REF_0184,SCRIPT_TRAINER_V5_TOHOKU_REF_0184,ENC_TOHOKU_REF_0184,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0184_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0184_DEFEATED
ENC_TOHOKU_REF_0185,PRESERVE_ORIGINAL_CONSUMER,1107,1107,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_020,VEGA_PHYSICAL_03_020,SCRIPT_TRAINER_V5_TOHOKU_REF_0185,SCRIPT_TRAINER_V5_TOHOKU_REF_0185,ENC_TOHOKU_REF_0185,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0185_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0185_DEFEATED
ENC_TOHOKU_REF_0186,PRESERVE_ORIGINAL_CONSUMER,191,191,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_025,VEGA_PHYSICAL_03_025,SCRIPT_TRAINER_V5_TOHOKU_REF_0186,SCRIPT_TRAINER_V5_TOHOKU_REF_0186,ENC_TOHOKU_REF_0186,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0186_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0186_DEFEATED
ENC_TOHOKU_REF_0187,PRESERVE_ORIGINAL_CONSUMER,1108,1108,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_025,VEGA_PHYSICAL_03_025,SCRIPT_TRAINER_V5_TOHOKU_REF_0187,SCRIPT_TRAINER_V5_TOHOKU_REF_0187,ENC_TOHOKU_REF_0187,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0187_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0187_DEFEATED
ENC_TOHOKU_REF_0188,PRESERVE_ORIGINAL_CONSUMER,192,192,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_092,VEGA_PHYSICAL_01_092,SCRIPT_TRAINER_V5_TOHOKU_REF_0188,SCRIPT_TRAINER_V5_TOHOKU_REF_0188,ENC_TOHOKU_REF_0188,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0188_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0188_DEFEATED
ENC_TOHOKU_REF_0189,PRESERVE_ORIGINAL_CONSUMER,193,193,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_042,VEGA_PHYSICAL_03_042,SCRIPT_TRAINER_V5_TOHOKU_REF_0189,SCRIPT_TRAINER_V5_TOHOKU_REF_0189,ENC_TOHOKU_REF_0189,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0189_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0189_DEFEATED
ENC_TOHOKU_REF_0190,PRESERVE_ORIGINAL_CONSUMER,1109,1109,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_042,VEGA_PHYSICAL_03_042,SCRIPT_TRAINER_V5_TOHOKU_REF_0190,SCRIPT_TRAINER_V5_TOHOKU_REF_0190,ENC_TOHOKU_REF_0190,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0190_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0190_DEFEATED
ENC_TOHOKU_REF_0191,PRESERVE_ORIGINAL_CONSUMER,194,194,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_042,VEGA_PHYSICAL_03_042,SCRIPT_TRAINER_V5_TOHOKU_REF_0191,SCRIPT_TRAINER_V5_TOHOKU_REF_0191,ENC_TOHOKU_REF_0191,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0191_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0191_DEFEATED
ENC_TOHOKU_REF_0192,PRESERVE_ORIGINAL_CONSUMER,1110,1110,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_042,VEGA_PHYSICAL_03_042,SCRIPT_TRAINER_V5_TOHOKU_REF_0192,SCRIPT_TRAINER_V5_TOHOKU_REF_0192,ENC_TOHOKU_REF_0192,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0192_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0192_DEFEATED
ENC_TOHOKU_REF_0193,PRESERVE_ORIGINAL_CONSUMER,195,195,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_050,VEGA_PHYSICAL_01_050,SCRIPT_TRAINER_V5_TOHOKU_REF_0193,SCRIPT_TRAINER_V5_TOHOKU_REF_0193,ENC_TOHOKU_REF_0193,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0193_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0193_DEFEATED
ENC_TOHOKU_REF_0194,PRESERVE_ORIGINAL_CONSUMER,196,196,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_043,VEGA_PHYSICAL_03_043,SCRIPT_TRAINER_V5_TOHOKU_REF_0194,SCRIPT_TRAINER_V5_TOHOKU_REF_0194,ENC_TOHOKU_REF_0194,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0194_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0194_DEFEATED
ENC_TOHOKU_REF_0195,PRESERVE_ORIGINAL_CONSUMER,1111,1111,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_043,VEGA_PHYSICAL_03_043,SCRIPT_TRAINER_V5_TOHOKU_REF_0195,SCRIPT_TRAINER_V5_TOHOKU_REF_0195,ENC_TOHOKU_REF_0195,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0195_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0195_DEFEATED
ENC_TOHOKU_REF_0196,PRESERVE_ORIGINAL_CONSUMER,197,197,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_045,VEGA_PHYSICAL_03_045,SCRIPT_TRAINER_V5_TOHOKU_REF_0196,SCRIPT_TRAINER_V5_TOHOKU_REF_0196,ENC_TOHOKU_REF_0196,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0196_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0196_DEFEATED
ENC_TOHOKU_REF_0197,PRESERVE_ORIGINAL_CONSUMER,198,198,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_051,VEGA_PHYSICAL_01_051,SCRIPT_TRAINER_V5_TOHOKU_REF_0197,SCRIPT_TRAINER_V5_TOHOKU_REF_0197,ENC_TOHOKU_REF_0197,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0197_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0197_DEFEATED
ENC_TOHOKU_REF_0198,PRESERVE_ORIGINAL_CONSUMER,199,199,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_036,VEGA_PHYSICAL_03_036,SCRIPT_TRAINER_V5_TOHOKU_REF_0198,SCRIPT_TRAINER_V5_TOHOKU_REF_0198,ENC_TOHOKU_REF_0198,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0198_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0198_DEFEATED
ENC_TOHOKU_REF_0199,PRESERVE_ORIGINAL_CONSUMER,1112,1112,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_036,VEGA_PHYSICAL_03_036,SCRIPT_TRAINER_V5_TOHOKU_REF_0199,SCRIPT_TRAINER_V5_TOHOKU_REF_0199,ENC_TOHOKU_REF_0199,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0199_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0199_DEFEATED
ENC_TOHOKU_REF_0200,PRESERVE_ORIGINAL_CONSUMER,2,2,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH_DOUBLE,TRAINER_BATTLE_REMATCH_DOUBLE,VEGA_PHYSICAL_03_023,VEGA_PHYSICAL_03_023,SCRIPT_TRAINER_V5_TOHOKU_REF_0200,SCRIPT_TRAINER_V5_TOHOKU_REF_0200,ENC_TOHOKU_REF_0200,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0200_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0200_DEFEATED
ENC_TOHOKU_REF_0201,PRESERVE_ORIGINAL_CONSUMER,1113,1113,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_DOUBLE,TRAINER_BATTLE_DOUBLE,VEGA_PHYSICAL_03_023,VEGA_PHYSICAL_03_023,SCRIPT_TRAINER_V5_TOHOKU_REF_0201,SCRIPT_TRAINER_V5_TOHOKU_REF_0201,ENC_TOHOKU_REF_0201,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0201_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0201_DEFEATED
ENC_TOHOKU_REF_0202,PRESERVE_ORIGINAL_CONSUMER,20,20,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_090,VEGA_PHYSICAL_01_090,SCRIPT_TRAINER_V5_TOHOKU_REF_0202,SCRIPT_TRAINER_V5_TOHOKU_REF_0202,ENC_TOHOKU_REF_0202,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0202_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0202_DEFEATED
ENC_TOHOKU_REF_0203,PRESERVE_ORIGINAL_CONSUMER,200,200,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_026,VEGA_PHYSICAL_03_026,SCRIPT_TRAINER_V5_TOHOKU_REF_0203,SCRIPT_TRAINER_V5_TOHOKU_REF_0203,ENC_TOHOKU_REF_0203,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0203_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0203_DEFEATED
ENC_TOHOKU_REF_0204,PRESERVE_ORIGINAL_CONSUMER,1114,1114,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_026,VEGA_PHYSICAL_03_026,SCRIPT_TRAINER_V5_TOHOKU_REF_0204,SCRIPT_TRAINER_V5_TOHOKU_REF_0204,ENC_TOHOKU_REF_0204,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0204_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0204_DEFEATED
ENC_TOHOKU_REF_0205,PRESERVE_ORIGINAL_CONSUMER,201,201,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_027,VEGA_PHYSICAL_03_027,SCRIPT_TRAINER_V5_TOHOKU_REF_0205,SCRIPT_TRAINER_V5_TOHOKU_REF_0205,ENC_TOHOKU_REF_0205,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0205_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0205_DEFEATED
ENC_TOHOKU_REF_0206,PRESERVE_ORIGINAL_CONSUMER,1115,1115,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_027,VEGA_PHYSICAL_03_027,SCRIPT_TRAINER_V5_TOHOKU_REF_0206,SCRIPT_TRAINER_V5_TOHOKU_REF_0206,ENC_TOHOKU_REF_0206,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0206_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0206_DEFEATED
ENC_TOHOKU_REF_0207,PRESERVE_ORIGINAL_CONSUMER,202,202,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_006,VEGA_PHYSICAL_01_006,SCRIPT_TRAINER_V5_TOHOKU_REF_0207,SCRIPT_TRAINER_V5_TOHOKU_REF_0207,ENC_TOHOKU_REF_0207,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0207_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0207_DEFEATED
ENC_TOHOKU_REF_0208,PRESERVE_ORIGINAL_CONSUMER,203,203,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_081,VEGA_PHYSICAL_01_081,SCRIPT_TRAINER_V5_TOHOKU_REF_0208,SCRIPT_TRAINER_V5_TOHOKU_REF_0208,ENC_TOHOKU_REF_0208,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0208_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0208_DEFEATED
ENC_TOHOKU_REF_0209,PRESERVE_ORIGINAL_CONSUMER,204,204,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_036,VEGA_PHYSICAL_03_036,SCRIPT_TRAINER_V5_TOHOKU_REF_0209,SCRIPT_TRAINER_V5_TOHOKU_REF_0209,ENC_TOHOKU_REF_0209,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0209_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0209_DEFEATED
ENC_TOHOKU_REF_0210,PRESERVE_ORIGINAL_CONSUMER,1116,1116,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_036,VEGA_PHYSICAL_03_036,SCRIPT_TRAINER_V5_TOHOKU_REF_0210,SCRIPT_TRAINER_V5_TOHOKU_REF_0210,ENC_TOHOKU_REF_0210,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0210_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0210_DEFEATED
ENC_TOHOKU_REF_0211,PRESERVE_ORIGINAL_CONSUMER,205,205,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_23_001,VEGA_PHYSICAL_23_001,SCRIPT_TRAINER_V5_TOHOKU_REF_0211,SCRIPT_TRAINER_V5_TOHOKU_REF_0211,ENC_TOHOKU_REF_0211,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0211_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0211_DEFEATED
ENC_TOHOKU_REF_0212,PRESERVE_ORIGINAL_CONSUMER,206,206,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_045,VEGA_PHYSICAL_03_045,SCRIPT_TRAINER_V5_TOHOKU_REF_0212,SCRIPT_TRAINER_V5_TOHOKU_REF_0212,ENC_TOHOKU_REF_0212,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0212_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0212_DEFEATED
ENC_TOHOKU_REF_0213,PRESERVE_ORIGINAL_CONSUMER,207,207,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_090,VEGA_PHYSICAL_01_090,SCRIPT_TRAINER_V5_TOHOKU_REF_0213,SCRIPT_TRAINER_V5_TOHOKU_REF_0213,ENC_TOHOKU_REF_0213,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0213_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0213_DEFEATED
ENC_TOHOKU_REF_0214,PRESERVE_ORIGINAL_CONSUMER,208,208,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_034,VEGA_PHYSICAL_03_034,SCRIPT_TRAINER_V5_TOHOKU_REF_0214,SCRIPT_TRAINER_V5_TOHOKU_REF_0214,ENC_TOHOKU_REF_0214,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0214_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0214_DEFEATED
ENC_TOHOKU_REF_0215,PRESERVE_ORIGINAL_CONSUMER,1117,1117,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_034,VEGA_PHYSICAL_03_034,SCRIPT_TRAINER_V5_TOHOKU_REF_0215,SCRIPT_TRAINER_V5_TOHOKU_REF_0215,ENC_TOHOKU_REF_0215,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0215_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0215_DEFEATED
ENC_TOHOKU_REF_0216,PRESERVE_ORIGINAL_CONSUMER,209,209,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_005,VEGA_PHYSICAL_01_005,SCRIPT_TRAINER_V5_TOHOKU_REF_0216,SCRIPT_TRAINER_V5_TOHOKU_REF_0216,ENC_TOHOKU_REF_0216,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0216_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0216_DEFEATED
ENC_TOHOKU_REF_0217,PRESERVE_ORIGINAL_CONSUMER,21,21,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_092,VEGA_PHYSICAL_01_092,SCRIPT_TRAINER_V5_TOHOKU_REF_0217,SCRIPT_TRAINER_V5_TOHOKU_REF_0217,ENC_TOHOKU_REF_0217,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0217_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0217_DEFEATED
ENC_TOHOKU_REF_0218,PRESERVE_ORIGINAL_CONSUMER,210,210,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_059,VEGA_PHYSICAL_01_059,SCRIPT_TRAINER_V5_TOHOKU_REF_0218,SCRIPT_TRAINER_V5_TOHOKU_REF_0218,ENC_TOHOKU_REF_0218,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0218_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0218_DEFEATED
ENC_TOHOKU_REF_0219,PRESERVE_ORIGINAL_CONSUMER,211,211,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_059,VEGA_PHYSICAL_01_059,SCRIPT_TRAINER_V5_TOHOKU_REF_0219,SCRIPT_TRAINER_V5_TOHOKU_REF_0219,ENC_TOHOKU_REF_0219,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0219_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0219_DEFEATED
ENC_TOHOKU_REF_0220,PRESERVE_ORIGINAL_CONSUMER,212,212,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_043,VEGA_PHYSICAL_03_043,SCRIPT_TRAINER_V5_TOHOKU_REF_0220,SCRIPT_TRAINER_V5_TOHOKU_REF_0220,ENC_TOHOKU_REF_0220,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0220_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0220_DEFEATED
ENC_TOHOKU_REF_0221,PRESERVE_ORIGINAL_CONSUMER,1118,1118,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_043,VEGA_PHYSICAL_03_043,SCRIPT_TRAINER_V5_TOHOKU_REF_0221,SCRIPT_TRAINER_V5_TOHOKU_REF_0221,ENC_TOHOKU_REF_0221,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0221_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0221_DEFEATED
ENC_TOHOKU_REF_0222,PRESERVE_ORIGINAL_CONSUMER,213,213,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_12_000,VEGA_PHYSICAL_12_000,SCRIPT_TRAINER_V5_TOHOKU_REF_0222,SCRIPT_TRAINER_V5_TOHOKU_REF_0222,ENC_TOHOKU_REF_0222,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0222_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0222_DEFEATED
ENC_TOHOKU_REF_0223,MOVE_TO_ARCHIVE_REMATCH:FLAG_REFERENCE_FALSE_POSITIVE,1119,1119,RETAIN_UNIQUE_ORIGINAL_ID,UNKNOWN,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_06_002,VEGA_ARCHIVE_REMATCH,SCRIPT_TRAINER_V5_TOHOKU_REF_0223,SCRIPT_ARCHIVE_REMATCH_0018,ENC_TOHOKU_REF_0222,ARCHIVE_REMATCH_0018,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0018_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),FLAG_TRAINER_V5_TOHOKU_REF_0223_DEFEATED,FLAG_ARCHIVE_REMATCH_0018_DEFEATED
