encounter_key,runtime_trainer_id,source_trainer_id,original_trainer_id,binding_mode,command_address,trainerbattle_kind,battle_type,battle_format,party_key,ai_profile_key,gimmick_type,gimmick_user_party_slot,gimmick_required_item_key,source_template_id,physical_flag,unlock_expression,dialogue_set_key,reward_key,original_binding_owner
ENC_TOHOKU_REF_0230,217,217,217,CANONICAL,0x08E03DC0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0230,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_FISHER,FLAG_TRAINER_V5_TOHOKU_REF_0230_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0230,REWARD_TOHOKU_REF_0230,ENC_TOHOKU_REF_0230
ENC_TOHOKU_REF_0231,1123,217,1123,CANONICAL,0x08E03DE8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0231,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_FISHER,FLAG_TRAINER_V5_TOHOKU_REF_0231_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0231,REWARD_TOHOKU_REF_0231,ENC_TOHOKU_REF_0231
ENC_TOHOKU_REF_0232,218,218,218,CANONICAL,0x086836CA,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0232,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0232_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0232,REWARD_TOHOKU_REF_0232,ENC_TOHOKU_REF_0232
ENC_TOHOKU_REF_0233,219,219,219,CANONICAL,0x08E03E00,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0233,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_PICNICKER,FLAG_TRAINER_V5_TOHOKU_REF_0233_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0233,REWARD_TOHOKU_REF_0233,ENC_TOHOKU_REF_0233
ENC_TOHOKU_REF_0234,1124,219,1124,CANONICAL,0x08E03E28,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0234,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_PICNICKER,FLAG_TRAINER_V5_TOHOKU_REF_0234_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0234,REWARD_TOHOKU_REF_0234,ENC_TOHOKU_REF_0234
ENC_TOHOKU_REF_0235,22,22,22,CANONICAL,0x08E04B80,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0235,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0235_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0235,REWARD_TOHOKU_REF_0235,ENC_TOHOKU_REF_0235
ENC_TOHOKU_REF_0236,1125,22,1125,CANONICAL,0x08E04BA8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0236,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0236_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0236,REWARD_TOHOKU_REF_0236,ENC_TOHOKU_REF_0236
ENC_TOHOKU_REF_0237,220,220,220,ARCHIVE,ARCHIVE_REMATCH_0021,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0237,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0237,FLAG_ARCHIVE_REMATCH_0021_DEFEATED,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0021_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),DIALOGUE_TOHOKU_REF_0237,REWARD_TOHOKU_REF_0237,ENC_TOHOKU_REF_0238
ENC_TOHOKU_REF_0238,1126,220,1126,CANONICAL,0x0875F460,2,TRAINER_BATTLE_CONTINUE_SCRIPT,SINGLE,PARTY_TOHOKU_REF_0238,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0238,FLAG_TRAINER_V5_TOHOKU_REF_0238_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0238,REWARD_TOHOKU_REF_0238,ENC_TOHOKU_REF_0238
ENC_TOHOKU_REF_0239,221,221,221,CANONICAL,0x0868373D,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0239,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_PSYCHIC,FLAG_TRAINER_V5_TOHOKU_REF_0239_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0239,REWARD_TOHOKU_REF_0239,ENC_TOHOKU_REF_0239
ENC_TOHOKU_REF_0240,222,222,222,CANONICAL,0x086833EC,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0240,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_DH_SCI,FLAG_TRAINER_V5_TOHOKU_REF_0240_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0240,REWARD_TOHOKU_REF_0240,ENC_TOHOKU_REF_0240
ENC_TOHOKU_REF_0241,1127,222,1127,ARCHIVE,ARCHIVE_REMATCH_0022,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0241,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_DH_SCI,FLAG_ARCHIVE_REMATCH_0022_DEFEATED,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0022_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),DIALOGUE_TOHOKU_REF_0241,REWARD_TOHOKU_REF_0241,ENC_TOHOKU_REF_0240
ENC_TOHOKU_REF_0242,223,223,223,CANONICAL,0x081650B3,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0242,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0242,FLAG_TRAINER_V5_TOHOKU_REF_0242_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0242,REWARD_TOHOKU_REF_0242,ENC_TOHOKU_REF_0242
ENC_TOHOKU_REF_0243,1128,223,1128,CANONICAL,0x086835B5,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0243,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0243,FLAG_TRAINER_V5_TOHOKU_REF_0243_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0243,REWARD_TOHOKU_REF_0243,ENC_TOHOKU_REF_0243
ENC_TOHOKU_REF_0244,1129,223,1129,ARCHIVE,ARCHIVE_REMATCH_0023,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0244,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0244,FLAG_ARCHIVE_REMATCH_0023_DEFEATED,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0023_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),DIALOGUE_TOHOKU_REF_0244,REWARD_TOHOKU_REF_0244,ENC_TOHOKU_REF_0243
ENC_TOHOKU_REF_0245,224,224,224,CANONICAL,0x08165385,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0245,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_PSYCHIC,FLAG_TRAINER_V5_TOHOKU_REF_0245_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0245,REWARD_TOHOKU_REF_0245,ENC_TOHOKU_REF_0245
ENC_TOHOKU_REF_0246,1130,224,1130,CANONICAL,0x08E05500,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0246,AI_FULL_SMART,Z_MOVE,2,ITEM_KEY_GROUNDIUM_Z,TPL_S3_PSYCHIC,FLAG_TRAINER_V5_TOHOKU_REF_0246_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0246,REWARD_TOHOKU_REF_0246,ENC_TOHOKU_REF_0246
ENC_TOHOKU_REF_0247,1131,224,1131,CANONICAL,0x08E05528,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0247,AI_FULL_SMART,Z_MOVE,2,ITEM_KEY_GROUNDIUM_Z,TPL_S3_PSYCHIC,FLAG_TRAINER_V5_TOHOKU_REF_0247_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0247,REWARD_TOHOKU_REF_0247,ENC_TOHOKU_REF_0247
ENC_TOHOKU_REF_0248,225,225,225,CANONICAL,0x08E05580,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0248,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0248_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0248,REWARD_TOHOKU_REF_0248,ENC_TOHOKU_REF_0248
ENC_TOHOKU_REF_0249,1132,225,1132,CANONICAL,0x08E055A8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0249,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0249_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0249,REWARD_TOHOKU_REF_0249,ENC_TOHOKU_REF_0249
ENC_TOHOKU_REF_0250,226,226,226,CANONICAL,0x086A3EE0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0250,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,TPL_S1_CAMPER,FLAG_TRAINER_V5_TOHOKU_REF_0250_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0250,REWARD_TOHOKU_REF_0250,ENC_TOHOKU_REF_0250
ENC_TOHOKU_REF_0251,227,227,227,CANONICAL,0x08683799,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0251,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0251_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0251,REWARD_TOHOKU_REF_0251,ENC_TOHOKU_REF_0251
ENC_TOHOKU_REF_0252,228,228,228,CANONICAL,0x08E049C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0252,AI_FULL_SMART,MEGA,4,ITEM_KEY_PIDGEOTITE,TPL_S5_HEX,FLAG_TRAINER_V5_TOHOKU_REF_0252_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0252,REWARD_TOHOKU_REF_0252,ENC_TOHOKU_REF_0252
ENC_TOHOKU_REF_0253,1133,228,1133,CANONICAL,0x08E049E8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0253,AI_FULL_SMART,MEGA,4,ITEM_KEY_PIDGEOTITE,TPL_S5_HEX,FLAG_TRAINER_V5_TOHOKU_REF_0253_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0253,REWARD_TOHOKU_REF_0253,ENC_TOHOKU_REF_0253
ENC_TOHOKU_REF_0254,229,229,229,CANONICAL,0x08198EF1,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0254,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0254_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0254,REWARD_TOHOKU_REF_0254,ENC_TOHOKU_REF_0254
ENC_TOHOKU_REF_0255,1134,229,1134,CANONICAL,0x08198F18,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0255,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0255_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0255,REWARD_TOHOKU_REF_0255,ENC_TOHOKU_REF_0255
ENC_TOHOKU_REF_0256,1135,229,1135,CANONICAL,0x086842C2,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0256,AI_FULL_SMART,MEGA,5,ITEM_KEY_SALAMENCITE,TPL_S6_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0256_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0256,REWARD_TOHOKU_REF_0256,ENC_TOHOKU_REF_0256
ENC_TOHOKU_REF_0257,23,23,23,CANONICAL,0x08E04C00,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0257,AI_FULL_SMART,MEGA,3,ITEM_KEY_LUCARIONITE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0257_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0257,REWARD_TOHOKU_REF_0257,ENC_TOHOKU_REF_0257
ENC_TOHOKU_REF_0258,1136,23,1136,CANONICAL,0x08E04C28,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0258,AI_FULL_SMART,MEGA,3,ITEM_KEY_LUCARIONITE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0258_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0258,REWARD_TOHOKU_REF_0258,ENC_TOHOKU_REF_0258
ENC_TOHOKU_REF_0259,230,230,230,CANONICAL,0x08198F2F,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0259,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0259_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0259,REWARD_TOHOKU_REF_0259,ENC_TOHOKU_REF_0259
ENC_TOHOKU_REF_0260,1137,230,1137,CANONICAL,0x08198F56,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0260,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0260_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0260,REWARD_TOHOKU_REF_0260,ENC_TOHOKU_REF_0260
ENC_TOHOKU_REF_0261,1138,230,1138,CANONICAL,0x08E03E80,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0261,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0261_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0261,REWARD_TOHOKU_REF_0261,ENC_TOHOKU_REF_0261
ENC_TOHOKU_REF_0262,1139,230,1139,CANONICAL,0x08E03EA8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0262,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0262_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0262,REWARD_TOHOKU_REF_0262,ENC_TOHOKU_REF_0262
ENC_TOHOKU_REF_0263,231,231,231,CANONICAL,0x08198F6D,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0263,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_ACE,FLAG_TRAINER_V5_TOHOKU_REF_0263_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0263,REWARD_TOHOKU_REF_0263,ENC_TOHOKU_REF_0263
ENC_TOHOKU_REF_0264,1140,231,1140,CANONICAL,0x08198F94,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0264,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_ACE,FLAG_TRAINER_V5_TOHOKU_REF_0264_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0264,REWARD_TOHOKU_REF_0264,ENC_TOHOKU_REF_0264
ENC_TOHOKU_REF_0265,1141,231,1141,CANONICAL,0x087F62C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0265,AI_FULL_SMART,TERASTAL,1,ITEM_KEY_NONE,TPL_S8_ACE,FLAG_TRAINER_V5_TOHOKU_REF_0265_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0265,REWARD_TOHOKU_REF_0265,ENC_TOHOKU_REF_0265
ENC_TOHOKU_REF_0266,232,232,232,CANONICAL,0x08198FAB,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0266,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_FISHER,FLAG_TRAINER_V5_TOHOKU_REF_0266_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0266,REWARD_TOHOKU_REF_0266,ENC_TOHOKU_REF_0266
ENC_TOHOKU_REF_0267,1142,232,1142,CANONICAL,0x08198FD2,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0267,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_FISHER,FLAG_TRAINER_V5_TOHOKU_REF_0267_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0267,REWARD_TOHOKU_REF_0267,ENC_TOHOKU_REF_0267
ENC_TOHOKU_REF_0268,1143,232,1143,CANONICAL,0x08E03EC0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0268,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_FISHER,FLAG_TRAINER_V5_TOHOKU_REF_0268_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0268,REWARD_TOHOKU_REF_0268,ENC_TOHOKU_REF_0268
ENC_TOHOKU_REF_0269,1144,232,1144,CANONICAL,0x08E03EE8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0269,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_FISHER,FLAG_TRAINER_V5_TOHOKU_REF_0269_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0269,REWARD_TOHOKU_REF_0269,ENC_TOHOKU_REF_0269
ENC_TOHOKU_REF_0270,233,233,233,CANONICAL,0x08E03F80,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0270,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0270_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0270,REWARD_TOHOKU_REF_0270,ENC_TOHOKU_REF_0270
ENC_TOHOKU_REF_0271,1145,233,1145,CANONICAL,0x08E03FA8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0271,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0271_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0271,REWARD_TOHOKU_REF_0271,ENC_TOHOKU_REF_0271
ENC_TOHOKU_REF_0272,234,234,234,CANONICAL,0x08180A53,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0272,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0272,FLAG_TRAINER_V5_TOHOKU_REF_0272_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0272,REWARD_TOHOKU_REF_0272,ENC_TOHOKU_REF_0272
ENC_TOHOKU_REF_0273,1146,234,1146,ARCHIVE,ARCHIVE_REMATCH_0024,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0273,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0273,FLAG_ARCHIVE_REMATCH_0024_DEFEATED,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0024_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),DIALOGUE_TOHOKU_REF_0273,REWARD_TOHOKU_REF_0273,ENC_TOHOKU_REF_0272
ENC_TOHOKU_REF_0274,235,235,235,CANONICAL,0x08E04000,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0274,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0274_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0274,REWARD_TOHOKU_REF_0274,ENC_TOHOKU_REF_0274
ENC_TOHOKU_REF_0275,1147,235,1147,CANONICAL,0x08E04028,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0275,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0275_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0275,REWARD_TOHOKU_REF_0275,ENC_TOHOKU_REF_0275
ENC_TOHOKU_REF_0276,236,236,236,CANONICAL,0x08E05640,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0276,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_PSYCHIC,FLAG_TRAINER_V5_TOHOKU_REF_0276_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0276,REWARD_TOHOKU_REF_0276,ENC_TOHOKU_REF_0276
ENC_TOHOKU_REF_0277,1148,236,1148,CANONICAL,0x08E05668,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0277,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_PSYCHIC,FLAG_TRAINER_V5_TOHOKU_REF_0277_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0277,REWARD_TOHOKU_REF_0277,ENC_TOHOKU_REF_0277
ENC_TOHOKU_REF_0278,237,237,237,CANONICAL,0x08E03FC0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0278,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0278_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0278,REWARD_TOHOKU_REF_0278,ENC_TOHOKU_REF_0278
ENC_TOHOKU_REF_0279,1149,237,1149,CANONICAL,0x08E03FE8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0279,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0279_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0279,REWARD_TOHOKU_REF_0279,ENC_TOHOKU_REF_0279
ENC_TOHOKU_REF_0280,238,238,238,CANONICAL,0x087F62E0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0280,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0280_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0280,REWARD_TOHOKU_REF_0280,ENC_TOHOKU_REF_0280
ENC_TOHOKU_REF_0281,239,239,239,CANONICAL,0x08E05680,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0281,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0281_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0281,REWARD_TOHOKU_REF_0281,ENC_TOHOKU_REF_0281
ENC_TOHOKU_REF_0282,1150,239,1150,CANONICAL,0x08E056A8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0282,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S3_SWIMMER,FLAG_TRAINER_V5_TOHOKU_REF_0282_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0282,REWARD_TOHOKU_REF_0282,ENC_TOHOKU_REF_0282
ENC_TOHOKU_REF_0283,24,24,24,CANONICAL,0x08E04C40,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0283,AI_FULL_SMART,TERASTAL,4,ITEM_KEY_NONE,TPL_S4_RANGER,FLAG_TRAINER_V5_TOHOKU_REF_0283_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0283,REWARD_TOHOKU_REF_0283,ENC_TOHOKU_REF_0283
ENC_TOHOKU_REF_0284,1151,24,1151,CANONICAL,0x08E04C68,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0284,AI_FULL_SMART,TERASTAL,4,ITEM_KEY_NONE,TPL_S4_RANGER,FLAG_TRAINER_V5_TOHOKU_REF_0284_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0284,REWARD_TOHOKU_REF_0284,ENC_TOHOKU_REF_0284
