species_national_no,species_name,form_identifier,japanese_form_name,class,battle_only,mega,separate_learnset,move_inheritance_policy,storage_note,verification
492,シェイミ,sky,スカイフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
487,ギラティナ,origin,オリジンフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
479,ロトム,heat,ヒートロトム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
479,ロトム,wash,ウォッシュロトム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
479,ロトム,frost,フロストロトム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
479,ロトム,fan,スピンロトム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
479,ロトム,mow,カットロトム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
351,ポワルン,sunny,たいようのすがた,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
351,ポワルン,rainy,あまみずのすがた,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
351,ポワルン,snowy,ゆきぐものすがた,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
550,バスラオ,blue-striped,あおすじのすがた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
555,ヒヒダルマ,zen,ダルマモード,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
648,メロエッタ,pirouette,ステップフォルム,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
641,トルネロス,therian,れいじゅうフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
642,ボルトロス,therian,れいじゅうフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
645,ランドロス,therian,れいじゅうフォルム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
646,キュレム,black,ブラックキュレム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
646,キュレム,white,ホワイトキュレム,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
647,ケルディオ,resolute,かくごのすがた,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
678,ニャオニクス,female,メスのすがた,性別差分,no,no,conditional,基礎種共有を原則とし、タイプまたは戦闘役割が変わる場合のみフォーム専用技を1～2個追加。,基礎種ID＋性別フラグ,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
681,ギルガルド,blade,ブレードフォルム,戦闘中フォーム,yes,no,no,基礎種のレベル技・TM・教え技を完全共有。フォーム専用技は変身トリガーまたは戦闘開始時に一時付与し、保存しない。,独立内部ID（戦闘専用）,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
710,バケッチャ,small,ちいさいサイズ,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
710,バケッチャ,large,おおきいサイズ,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
710,バケッチャ,super,とくだいサイズ,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
711,パンプジン,small,ちいさいサイズ,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
711,パンプジン,large,おおきいサイズ,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
711,パンプジン,super,とくだいサイズ,恒常・条件フォーム,no,no,conditional,タイプ・能力・設定が変わる恒常フォームは独立レベル技を許可。共通技は基礎種から継承し、フォーム固有STABを進化時／Lv1に追加。,能力差ありは独立ID、外見差のみFormId,最終種族ID／FormId表と照合し、戦闘終了後の技復帰をテスト
