scope,species_key,name,types,role,stage,tohoku_planned_level,kanto_planned_level,recommended_move1,recommended_move2,recommended_move3,recommended_move4,safety_checks
公式,319,サメハダー,みず／あく,物理アタッカー,進化先／最終形,Lv.19～25,Lv.82～87,アクアブレイク,つじぎり,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,320,ホエルコ,みず,両刀・可変,基礎形,Lv.27～33,Lv.83～88,アクアジェット,みずのはどう,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,321,ホエルオー,みず,両刀・可変,進化先／最終形,Lv.27～33,Lv.83～88,アクアブレイク,なみのり,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,322,ドンメル,ほのお／じめん,両刀・可変,基礎形,Lv.30～40／殿堂入り後Lv.55～70,Lv.89～94,ほのおのキバ,ひのこ,どろかけ,マッドショット,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,323,バクーダ,ほのお／じめん,両刀・可変,進化先／最終形,Lv.30～40／殿堂入り後Lv.55～70,Lv.89～94,ニトロチャージ,かえんほうしゃ,じならし,だいちのちから,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,324,コータス,ほのお,特殊寄り,基礎形,既存値,Lv.89～94,ひのこ,おにび,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,325,バネブー,エスパー,特殊寄り,基礎形,Lv.42～55／殿堂入り後Lv.62～78,Lv.73～80,ねんりき,めいそう,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,326,ブーピッグ,エスパー,特殊アタッカー,進化先／最終形,Lv.42～55／殿堂入り後Lv.62～78,Lv.73～80,サイコキネシス,めいそう,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,327,パッチール,ノーマル,耐久・補助,基礎形,既存値,Lv.81～86,ずつき,スピードスター,アンコール,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,328,ナックラー,じめん,物理寄り,基礎形,Lv.30～40／殿堂入り後Lv.55～70,Lv.94～100,どろかけ,すなあらし,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,329,ビブラーバ,じめん／ドラゴン,物理寄り,中間進化,Lv.30～40／殿堂入り後Lv.55～70,Lv.94～100,じならし,ドラゴンクロー,すなあらし,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,330,フライゴン,じめん／ドラゴン,両刀・可変,進化先／最終形,Lv.30～40／殿堂入り後Lv.55～70,Lv.94～100,じならし,だいちのちから,ドラゴンクロー,りゅうのはどう,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,331,サボネア,くさ,特殊寄り,基礎形,既存値,Lv.69～73,メガドレイン,やどりぎのタネ,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,332,ノクタス,くさ／あく,物理アタッカー,進化先／最終形,既存値,Lv.69～73,タネばくだん,つじぎり,やどりぎのタネ,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,333,チルット,ノーマル／ひこう,物理寄り,基礎形,Lv.2～5,Lv.76～82,ずつき,つばさでうつ,アンコール,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,334,チルタリス,ドラゴン／ひこう,両刀・可変,進化先／最終形,Lv.2～5,Lv.76～82,ドラゴンクロー,りゅうのはどう,ドリルくちばし,エアスラッシュ,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,335,ザングース,ノーマル,物理アタッカー,基礎形,Lv.9～13,Lv.84～90,ずつき,アンコール,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,336,ハブネーク,どく,物理アタッカー,基礎形,Lv.42～49,Lv.75～80,どくばり,どくどく,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,337,ルナトーン,いわ／エスパー,特殊アタッカー,基礎形,既存値,Lv.73～80,げんしのちから,ねんりき,ステルスロック,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,338,ソルロック,いわ／エスパー,特殊アタッカー,基礎形,既存値,Lv.73～80,げんしのちから,ねんりき,ステルスロック,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,339,ドジョッチ,みず／じめん,物理寄り,基礎形,Lv.27～33,Lv.89～94,アクアジェット,どろかけ,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,340,ナマズン,みず／じめん,物理寄り,進化先／最終形,Lv.27～33,Lv.89～94,アクアブレイク,じならし,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,341,ヘイガニ,みず,両刀・可変,基礎形,Lv.19～25,Lv.82～87,アクアジェット,みずのはどう,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,342,シザリガー,みず／あく,物理アタッカー,進化先／最終形,Lv.19～25,Lv.82～87,アクアブレイク,つじぎり,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,343,ヤジロン,じめん／エスパー,補助寄り両刀,基礎形,Lv.42～55／殿堂入り後Lv.62～78,Lv.73～80,どろかけ,マッドショット,サイコカッター,ねんりき,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,344,ネンドール,じめん／エスパー,補助寄り両刀,進化先／最終形,Lv.42～55／殿堂入り後Lv.62～78,Lv.73～80,じならし,だいちのちから,しねんのずつき,サイコキネシス,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,345,リリーラ,いわ／くさ,両刀・可変,基礎形,既存値,Lv.80～87,いわおとし,げんしのちから,はっぱカッター,メガドレイン,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,346,ユレイドル,いわ／くさ,両刀・可変,進化先／最終形,既存値,Lv.80～87,いわなだれ,パワージェム,タネばくだん,ギガドレイン,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,347,アノプス,いわ／むし,物理寄り,基礎形,Lv.20,Lv.30,いわおとし,むしくい,ステルスロック,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,348,アーマルド,いわ／むし,物理寄り,進化先／最終形,Lv.20,Lv.30,いわなだれ,シザークロス,ステルスロック,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,349,ヒンバス,みず,両刀・可変,基礎形,Lv.24～30,Lv.85～94,アクアジェット,みずのはどう,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,350,ミロカロス,みず,両刀・可変,進化先／最終形,Lv.24～30,Lv.85～94,アクアブレイク,なみのり,あまごい,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,351,ポワルン,ノーマル,特殊アタッカー,基礎形,Lv.12～17,Lv.81～86,スピードスター,アンコール,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,352,カクレオン,ノーマル,耐久・補助,基礎形,Lv.5～9,Lv.74～79,ずつき,スピードスター,アンコール,まもる,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,353,カゲボウズ,ゴースト,特殊寄り,基礎形,既存値,Lv.79～84,おどろかす,おにび,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,354,ジュペッタ,ゴースト,物理アタッカー,進化先／最終形,既存値,Lv.79～84,シャドークロー,おにび,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,355,ヨマワル,ゴースト,特殊寄り,基礎形,既存値,Lv.79～84,おどろかす,おにび,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
公式,356,サマヨール,ゴースト,特殊寄り,中間進化,既存値,Lv.79～84,たたりめ,おにび,まもる,たいあたり,命中90以上STABあり／自爆・逃走技のみでない／反動大技は最大1つ／捕獲必須個体は回復・自傷ループを避ける
