form_id_source,source_scope,pokemon_id_source,species_national_no,species_name,pokemon_identifier,form_identifier,japanese_form_name,class,battle_only,mega,acquisition_policy,integration_method,storage_policy,dex_policy,verification
PokeAPI:10242,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,773,773,シルヴァディ,silvally,grass,タイプ：グラス,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10243,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,773,773,シルヴァディ,silvally,electric,タイプ：エレクトロ,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10244,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,773,773,シルヴァディ,silvally,psychic,タイプ：サイキック,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10245,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,773,773,シルヴァディ,silvally,ice,タイプ：アイス,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10246,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,773,773,シルヴァディ,silvally,dragon,タイプ：ドラゴン,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10247,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,773,773,シルヴァディ,silvally,dark,タイプ：ダーク,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10248,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,773,773,シルヴァディ,silvally,fairy,タイプ：フェアリー,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10344,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,854,854,ヤバチャ,sinistea,antique,しんさくフォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10345,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,855,855,ポットデス,polteageist,antique,しんさくフォルム,恒常・条件フォーム,no,no,フォームごとに条件入手,道具、時間帯、天候、特性処理、フォルムチェンジ端末のいずれかで切替。,能力差ありは独立ID、外見差のみFormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10346,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,ruby-cream-strawberry-sweet,ミルキィルビー,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10347,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,matcha-cream-strawberry-sweet,ミルキィまっちゃ,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10348,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,mint-cream-strawberry-sweet,ミルキィミント,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10349,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,lemon-cream-strawberry-sweet,ミルキィレモン,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10350,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,salted-cream-strawberry-sweet,ミルキィソルト,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10351,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,ruby-swirl-strawberry-sweet,ルビーミックス,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10352,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,caramel-swirl-strawberry-sweet,キャラメルミックス,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10353,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,rainbow-swirl-strawberry-sweet,トリプルミックス,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
PokeAPI:10449,PokeAPI pokemon_id<=10277（Pecharunt／SV DLC相当まで）,869,869,マホイップ,alcremie,vanilla-cream-berry-sweet,ミルキィバニラ／ベリーアメざい,模様・外見差分,no,no,基礎種と同じ経路,模様・色・アメざい等をFormIdで保存し、種族IDの消費を抑える。能力差があるものだけ例外。,基礎種ID＋FormId,同一全国番号のフォームタブ。外見差分は完成条件外。恒常・能力差フォームは入手済み表示のみ。,DPE-JP species.h／フォームテーブルと名前照合。DPEに独立IDがない外見差分は共有FormId方式。
