symbol,source_kind,vega_dex_no,national_no,display_name,protected_old_id,assigned_new_id,graphics_key,cry_key,dex_seen_bit,dex_caught_bit,status,notes
VEGA_NATIVE_324,Vega protected official,324,221,イノムー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_324_GFX,VEGA_NATIVE_324_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_325,Vega protected official,325,473,マンムー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_325_GFX,VEGA_NATIVE_325_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_326,Vega protected official,326,618,マッギョ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_326_GFX,VEGA_NATIVE_326_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_327,Vega protected official,327,327,パッチール,ROM抽出で確定,既存値を固定,VEGA_NATIVE_327_GFX,VEGA_NATIVE_327_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_328,Vega protected official,328,455,マスキッパ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_328_GFX,VEGA_NATIVE_328_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_329,Vega protected original,329,,アルデッパ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_329_GFX,VEGA_FAKEMON_329_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_330,Vega protected original,330,,ゴキブロス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_330_GFX,VEGA_FAKEMON_330_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_331,Vega protected original,331,,カミギリー,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_331_GFX,VEGA_FAKEMON_331_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_332,Vega protected original,332,,レファン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_332_GFX,VEGA_FAKEMON_332_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_333,Vega protected original,333,,ガネーシャ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_333_GFX,VEGA_FAKEMON_333_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_334,Vega protected official,334,599,ギアル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_334_GFX,VEGA_NATIVE_334_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_335,Vega protected official,335,600,ギギアル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_335_GFX,VEGA_NATIVE_335_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_336,Vega protected official,336,601,ギギギアル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_336_GFX,VEGA_NATIVE_336_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_337,Vega protected official,337,370,ラブカス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_337_GFX,VEGA_NATIVE_337_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_338,Vega protected original,338,,ラブリン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_338_GFX,VEGA_FAKEMON_338_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_339,Vega protected original,339,,プレシオン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_339_GFX,VEGA_FAKEMON_339_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_340,Vega protected official,340,131,ラプラス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_340_GFX,VEGA_NATIVE_340_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_341,Vega protected original,341,,メルリコ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_341_GFX,VEGA_FAKEMON_341_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_342,Vega protected original,342,,サムラダケ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_342_GFX,VEGA_FAKEMON_342_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_343,Vega protected official,343,331,サボネア,ROM抽出で確定,既存値を固定,VEGA_NATIVE_343_GFX,VEGA_NATIVE_343_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_344,Vega protected official,344,332,ノクタス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_344_GFX,VEGA_NATIVE_344_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_345,Vega protected original,345,,ティオルス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_345_GFX,VEGA_FAKEMON_345_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_346,Vega protected original,346,,プテリクス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_346_GFX,VEGA_FAKEMON_346_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_347,Vega protected original,347,,ティラノス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_347_GFX,VEGA_FAKEMON_347_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_348,Vega protected original,348,,ブレイバー,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_348_GFX,VEGA_FAKEMON_348_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_349,Vega protected original,349,,ブレイドン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_349_GFX,VEGA_FAKEMON_349_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_350,Vega protected original,350,,ブレイオー,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_350_GFX,VEGA_FAKEMON_350_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_351,Vega protected original,351,,テルテン,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_351_GFX,VEGA_FAKEMON_351_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_352,Vega protected official,352,557,イシズマイ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_352_GFX,VEGA_NATIVE_352_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_353,Vega protected official,353,558,イワパレス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_353_GFX,VEGA_NATIVE_353_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_354,Vega protected official,354,597,テッシード,ROM抽出で確定,既存値を固定,VEGA_NATIVE_354_GFX,VEGA_NATIVE_354_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_355,Vega protected official,355,598,ナットレイ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_355_GFX,VEGA_NATIVE_355_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_356,Vega protected official,356,602,シビシラス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_356_GFX,VEGA_NATIVE_356_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_357,Vega protected official,357,603,シビビール,ROM抽出で確定,既存値を固定,VEGA_NATIVE_357_GFX,VEGA_NATIVE_357_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_358,Vega protected official,358,604,シビルドン,ROM抽出で確定,既存値を固定,VEGA_NATIVE_358_GFX,VEGA_NATIVE_358_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_359,Vega protected official,359,225,デリバード,ROM抽出で確定,既存値を固定,VEGA_NATIVE_359_GFX,VEGA_NATIVE_359_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_360,Vega protected original,360,,プレゼンタ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_360_GFX,VEGA_FAKEMON_360_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_361,Vega protected official,361,324,コータス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_361_GFX,VEGA_NATIVE_361_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_362,Vega protected original,362,,ストータス,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_362_GFX,VEGA_FAKEMON_362_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_363,Vega protected official,363,206,ノコッチ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_363_GFX,VEGA_NATIVE_363_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_364,Vega protected original,364,,ノコウテイ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_364_GFX,VEGA_FAKEMON_364_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_365,Vega protected official,365,83,カモネギ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_365_GFX,VEGA_NATIVE_365_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_366,Vega protected original,366,,カモナイツ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_366_GFX,VEGA_FAKEMON_366_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_367,Vega protected official,367,559,ズルッグ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_367_GFX,VEGA_NATIVE_367_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_368,Vega protected official,368,560,ズルズキン,ROM抽出で確定,既存値を固定,VEGA_NATIVE_368_GFX,VEGA_NATIVE_368_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_369,Vega protected official,369,548,チュリネ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_369_GFX,VEGA_NATIVE_369_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_370,Vega protected official,370,549,ドレディア,ROM抽出で確定,既存値を固定,VEGA_NATIVE_370_GFX,VEGA_NATIVE_370_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_371,Vega protected official,371,619,コジョフー,ROM抽出で確定,既存値を固定,VEGA_NATIVE_371_GFX,VEGA_NATIVE_371_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_372,Vega protected official,372,620,コジョンド,ROM抽出で確定,既存値を固定,VEGA_NATIVE_372_GFX,VEGA_NATIVE_372_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_373,Vega protected official,373,551,メグロコ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_373_GFX,VEGA_NATIVE_373_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_374,Vega protected official,374,552,ワルビル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_374_GFX,VEGA_NATIVE_374_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_375,Vega protected official,375,553,ワルビアル,ROM抽出で確定,既存値を固定,VEGA_NATIVE_375_GFX,VEGA_NATIVE_375_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_376,Vega protected original,376,,ロイツァー,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_376_GFX,VEGA_FAKEMON_376_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_377,Vega protected original,377,,ガタノア,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_377_GFX,VEGA_FAKEMON_377_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_378,Vega protected original,378,,テツカブリ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_378_GFX,VEGA_FAKEMON_378_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_379,Vega protected official,379,485,ヒードラン,ROM抽出で確定,既存値を固定,VEGA_NATIVE_379_GFX,VEGA_NATIVE_379_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_380,Vega protected official,380,380,ラティアス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_380_GFX,VEGA_NATIVE_380_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_381,Vega protected official,381,381,ラティオス,ROM抽出で確定,既存値を固定,VEGA_NATIVE_381_GFX,VEGA_NATIVE_381_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_382,Vega protected official,382,489,フィオネ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_382_GFX,VEGA_NATIVE_382_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_NATIVE_383,Vega protected official,383,490,マナフィ,ROM抽出で確定,既存値を固定,VEGA_NATIVE_383_GFX,VEGA_NATIVE_383_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_384,Vega protected original,384,,オルディナ,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_384_GFX,VEGA_FAKEMON_384_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_385,Vega protected original,385,,オルマリア,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_385_GFX,VEGA_FAKEMON_385_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
VEGA_FAKEMON_386,Vega protected original,386,,アスフィア,ROM抽出で確定,既存値を固定,VEGA_FAKEMON_386_GFX,VEGA_FAKEMON_386_CRY,既存位置を監査,既存位置を監査,PENDING_ROM_EXTRACTION,既存スクリプト参照を保持
NATIONAL_EXT_0010,DPE official import,,10,キャタピー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0010_GFX,NATIONAL_EXT_0010_CRY,NATIONAL_SEEN_0010,NATIONAL_CAUGHT_0010,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0011,DPE official import,,11,トランセル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0011_GFX,NATIONAL_EXT_0011_CRY,NATIONAL_SEEN_0011,NATIONAL_CAUGHT_0011,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0012,DPE official import,,12,バタフリー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0012_GFX,NATIONAL_EXT_0012_CRY,NATIONAL_SEEN_0012,NATIONAL_CAUGHT_0012,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0013,DPE official import,,13,ビードル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0013_GFX,NATIONAL_EXT_0013_CRY,NATIONAL_SEEN_0013,NATIONAL_CAUGHT_0013,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0014,DPE official import,,14,コクーン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0014_GFX,NATIONAL_EXT_0014_CRY,NATIONAL_SEEN_0014,NATIONAL_CAUGHT_0014,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0015,DPE official import,,15,スピアー,―,リンカ／ID割当後に確定,NATIONAL_EXT_0015_GFX,NATIONAL_EXT_0015_CRY,NATIONAL_SEEN_0015,NATIONAL_CAUGHT_0015,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0016,DPE official import,,16,ポッポ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0016_GFX,NATIONAL_EXT_0016_CRY,NATIONAL_SEEN_0016,NATIONAL_CAUGHT_0016,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0017,DPE official import,,17,ピジョン,―,リンカ／ID割当後に確定,NATIONAL_EXT_0017_GFX,NATIONAL_EXT_0017_CRY,NATIONAL_SEEN_0017,NATIONAL_CAUGHT_0017,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0018,DPE official import,,18,ピジョット,―,リンカ／ID割当後に確定,NATIONAL_EXT_0018_GFX,NATIONAL_EXT_0018_CRY,NATIONAL_SEEN_0018,NATIONAL_CAUGHT_0018,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0019,DPE official import,,19,コラッタ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0019_GFX,NATIONAL_EXT_0019_CRY,NATIONAL_SEEN_0019,NATIONAL_CAUGHT_0019,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0020,DPE official import,,20,ラッタ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0020_GFX,NATIONAL_EXT_0020_CRY,NATIONAL_SEEN_0020,NATIONAL_CAUGHT_0020,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0021,DPE official import,,21,オニスズメ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0021_GFX,NATIONAL_EXT_0021_CRY,NATIONAL_SEEN_0021,NATIONAL_CAUGHT_0021,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0022,DPE official import,,22,オニドリル,―,リンカ／ID割当後に確定,NATIONAL_EXT_0022_GFX,NATIONAL_EXT_0022_CRY,NATIONAL_SEEN_0022,NATIONAL_CAUGHT_0022,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
NATIONAL_EXT_0035,DPE official import,,35,ピッピ,―,リンカ／ID割当後に確定,NATIONAL_EXT_0035_GFX,NATIONAL_EXT_0035_CRY,NATIONAL_SEEN_0035,NATIONAL_CAUGHT_0035,PENDING_ID_ALLOCATION,全国番号と内部IDを分離
